account_id,account_name,region,industry,segment,created_at,updated_at
ACCT-05074,Synthetic Account 05074,Europe,manufacturing,smb,2023-07-26,2025-12-10
ACCT-05075,Synthetic Account 05075,Latin America,software,mid_market,2023-09-01,2025-11-21
ACCT-05076,Synthetic Account 05076,Europe,healthcare,smb,2022-10-23,2025-11-14
ACCT-05077,Synthetic Account 05077,Latin America,healthcare,smb,2023-07-29,2025-12-28
ACCT-05078,Synthetic Account 05078,North America,software,smb,2024-03-27,2025-12-16
ACCT-05079,Synthetic Account 05079,North America,software,mid_market,2025-01-29,2025-11-12
ACCT-05080,Synthetic Account 05080,Europe,finance,mid_market,2024-10-21,2025-12-01
ACCT-05081,Synthetic Account 05081,North America,healthcare,smb,2022-07-07,2025-12-13
ACCT-05082,Synthetic Account 05082,Latin America,retail,mid_market,2022-04-09,2025-12-05
ACCT-05083,Synthetic Account 05083,Europe,finance,mid_market,2025-02-17,2025-11-25
ACCT-05084,Synthetic Account 05084,North America,finance,mid_market,2024-09-10,2025-11-26
ACCT-05085,Synthetic Account 05085,APAC,healthcare,smb,2022-07-01,2025-11-12
ACCT-05086,Synthetic Account 05086,Latin America,retail,mid_market,2024-10-19,2025-11-02
ACCT-05087,Synthetic Account 05087,Latin America,healthcare,smb,2024-07-03,2025-11-13
ACCT-05088,Synthetic Account 05088,North America,manufacturing,mid_market,2025-03-03,2025-12-25
ACCT-05089,Synthetic Account 05089,Latin America,finance,smb,2022-07-12,2025-12-06
ACCT-05090,Synthetic Account 05090,Europe,healthcare,smb,2024-09-20,2025-12-02
ACCT-05091,Synthetic Account 05091,Latin America,software,smb,2023-03-15,2025-11-24
ACCT-05092,Synthetic Account 05092,APAC,manufacturing,smb,2023-10-25,2025-11-04
ACCT-05093,Synthetic Account 05093,APAC,retail,smb,2022-11-07,2025-12-05
ACCT-05094,Synthetic Account 05094,Latin America,software,smb,2022-03-26,2025-12-11
ACCT-05095,Synthetic Account 05095,Latin America,finance,mid_market,2024-04-16,2025-11-08
ACCT-05096,Synthetic Account 05096,North America,retail,smb,2022-03-31,2025-11-17
ACCT-05097,Synthetic Account 05097,APAC,finance,mid_market,2023-07-13,2025-12-04
ACCT-05098,Synthetic Account 05098,North America,manufacturing,mid_market,2022-08-25,2025-11-06
ACCT-05099,Synthetic Account 05099,Latin America,finance,mid_market,2025-01-08,2025-12-13
ACCT-05100,Synthetic Account 05100,APAC,retail,mid_market,2023-06-21,2025-12-17
ACCT-05101,Synthetic Account 05101,North America,manufacturing,enterprise,2022-08-11,2025-12-30
ACCT-05102,Synthetic Account 05102,Europe,retail,smb,2025-02-20,2025-12-27
ACCT-05103,Synthetic Account 05103,Latin America,manufacturing,smb,2024-04-05,2025-11-10
ACCT-05104,Synthetic Account 05104,APAC,manufacturing,enterprise,2022-07-30,2025-12-27
ACCT-05105,Synthetic Account 05105,North America,finance,mid_market,2023-03-02,2025-11-16
ACCT-05106,Synthetic Account 05106,Latin America,healthcare,smb,2023-10-09,2025-12-27
ACCT-05107,Synthetic Account 05107,APAC,healthcare,mid_market,2024-07-22,2025-12-18
ACCT-05108,Synthetic Account 05108,North America,manufacturing,smb,2025-04-12,2025-12-10
ACCT-05109,Synthetic Account 05109,Europe,finance,mid_market,2024-10-05,2025-12-19
ACCT-05110,Synthetic Account 05110,Latin America,finance,smb,2022-01-17,2025-12-24
ACCT-05111,Synthetic Account 05111,Europe,retail,enterprise,2023-07-26,2025-11-02
ACCT-05112,Synthetic Account 05112,North America,finance,smb,2022-02-26,2025-12-07
ACCT-05113,Synthetic Account 05113,APAC,healthcare,mid_market,2022-12-29,2025-12-06
ACCT-05114,Synthetic Account 05114,Latin America,finance,mid_market,2022-11-20,2025-11-16
ACCT-05115,Synthetic Account 05115,APAC,retail,smb,2022-11-16,2025-11-07
ACCT-05116,Synthetic Account 05116,Latin America,finance,smb,2022-09-28,2025-12-14
ACCT-05117,Synthetic Account 05117,North America,finance,mid_market,2023-04-26,2025-12-04
ACCT-05118,Synthetic Account 05118,APAC,software,enterprise,2023-08-22,2025-12-03
ACCT-05119,Synthetic Account 05119,APAC,healthcare,smb,2025-02-19,2025-12-16
ACCT-05120,Synthetic Account 05120,Latin America,manufacturing,enterprise,2023-05-20,2025-12-24
ACCT-05121,Synthetic Account 05121,APAC,retail,smb,2022-01-29,2025-11-06
ACCT-05122,Synthetic Account 05122,Latin America,retail,mid_market,2023-12-02,2025-11-20
ACCT-05123,Synthetic Account 05123,North America,software,mid_market,2022-12-27,2025-11-21
ACCT-05124,Synthetic Account 05124,North America,finance,enterprise,2022-06-26,2025-12-12
ACCT-05125,Synthetic Account 05125,APAC,finance,smb,2024-03-15,2025-11-22
ACCT-05126,Synthetic Account 05126,North America,manufacturing,mid_market,2024-04-03,2025-12-23
ACCT-05127,Synthetic Account 05127,Latin America,manufacturing,mid_market,2023-02-23,2025-12-24
ACCT-05128,Synthetic Account 05128,North America,healthcare,smb,2022-09-15,2025-11-04
ACCT-05129,Synthetic Account 05129,APAC,retail,mid_market,2023-08-12,2025-12-18
ACCT-05130,Synthetic Account 05130,Europe,software,smb,2023-06-27,2025-11-15
ACCT-05131,Synthetic Account 05131,APAC,finance,mid_market,2025-03-09,2025-12-15
ACCT-05132,Synthetic Account 05132,APAC,healthcare,smb,2022-02-10,2025-11-22
ACCT-05133,Synthetic Account 05133,Europe,software,mid_market,2022-08-04,2025-11-25
ACCT-05134,Synthetic Account 05134,Europe,finance,smb,2024-08-15,2025-11-18
ACCT-05135,Synthetic Account 05135,APAC,software,smb,2025-02-11,2025-11-04
ACCT-05136,Synthetic Account 05136,APAC,retail,smb,2024-01-23,2025-12-06
ACCT-05137,Synthetic Account 05137,APAC,retail,smb,2023-01-15,2025-11-10
ACCT-05138,Synthetic Account 05138,Europe,software,mid_market,2022-09-08,2025-12-14
ACCT-05139,Synthetic Account 05139,Europe,retail,enterprise,2024-10-10,2025-11-04
ACCT-05140,Synthetic Account 05140,North America,healthcare,enterprise,2023-12-24,2025-12-02
ACCT-05141,Synthetic Account 05141,Latin America,manufacturing,smb,2023-05-05,2025-11-11
ACCT-05142,Synthetic Account 05142,North America,healthcare,mid_market,2023-06-09,2025-11-12
ACCT-05143,Synthetic Account 05143,Europe,retail,smb,2022-06-28,2025-11-23
ACCT-05144,Synthetic Account 05144,Latin America,manufacturing,smb,2024-09-18,2025-11-04
ACCT-05145,Synthetic Account 05145,Latin America,finance,enterprise,2022-02-28,2025-11-21
ACCT-05146,Synthetic Account 05146,Europe,retail,mid_market,2025-03-26,2025-11-25
ACCT-05147,Synthetic Account 05147,Europe,manufacturing,smb,2022-07-21,2025-12-16
ACCT-05148,Synthetic Account 05148,Europe,retail,mid_market,2022-05-30,2025-12-09
ACCT-05149,Synthetic Account 05149,APAC,healthcare,mid_market,2022-03-28,2025-12-31
ACCT-05150,Synthetic Account 05150,North America,software,mid_market,2023-08-12,2025-11-18
ACCT-05151,Synthetic Account 05151,Latin America,retail,smb,2022-03-09,2025-11-25
ACCT-05152,Synthetic Account 05152,Latin America,manufacturing,smb,2022-11-06,2025-11-20
ACCT-05153,Synthetic Account 05153,Europe,retail,enterprise,2024-08-16,2025-11-24
ACCT-05154,Synthetic Account 05154,North America,manufacturing,enterprise,2024-06-18,2025-12-17
ACCT-05155,Synthetic Account 05155,APAC,finance,smb,2023-02-16,2025-11-02
ACCT-05156,Synthetic Account 05156,APAC,manufacturing,enterprise,2022-02-11,2025-12-05
ACCT-05157,Synthetic Account 05157,APAC,finance,smb,2022-07-09,2025-11-20
ACCT-05158,Synthetic Account 05158,North America,finance,smb,2023-10-16,2025-12-23
ACCT-05159,Synthetic Account 05159,APAC,retail,smb,2023-07-14,2025-11-26
ACCT-05160,Synthetic Account 05160,North America,retail,smb,2024-10-25,2025-12-07
ACCT-05161,Synthetic Account 05161,Europe,manufacturing,smb,2023-08-03,2025-11-06
ACCT-05162,Synthetic Account 05162,APAC,finance,smb,2023-04-13,2025-11-16
ACCT-05163,Synthetic Account 05163,Latin America,finance,smb,2024-01-21,2025-11-05
ACCT-05164,Synthetic Account 05164,APAC,retail,enterprise,2024-10-02,2025-12-13
ACCT-05165,Synthetic Account 05165,North America,healthcare,smb,2024-09-07,2025-11-22
ACCT-05166,Synthetic Account 05166,APAC,retail,smb,2022-06-26,2025-11-24
ACCT-05167,Synthetic Account 05167,North America,retail,mid_market,2023-05-18,2025-12-16
ACCT-05168,Synthetic Account 05168,North America,software,smb,2025-01-06,2025-12-12
ACCT-05169,Synthetic Account 05169,North America,manufacturing,mid_market,2024-08-27,2025-11-21
ACCT-05170,Synthetic Account 05170,Latin America,software,mid_market,2024-08-07,2025-12-23
ACCT-05171,Synthetic Account 05171,Europe,manufacturing,enterprise,2022-05-19,2025-12-07
ACCT-05172,Synthetic Account 05172,APAC,retail,mid_market,2023-04-15,2025-11-17
ACCT-05173,Synthetic Account 05173,Latin America,software,mid_market,2024-09-25,2025-11-11
ACCT-05174,Synthetic Account 05174,Latin America,manufacturing,smb,2022-06-06,2025-11-26
ACCT-05175,Synthetic Account 05175,Latin America,healthcare,smb,2024-05-11,2025-11-21
ACCT-05176,Synthetic Account 05176,North America,healthcare,smb,2023-09-17,2025-11-12
ACCT-05177,Synthetic Account 05177,Europe,finance,smb,2024-05-24,2025-12-18
ACCT-05178,Synthetic Account 05178,Europe,healthcare,enterprise,2024-03-15,2025-11-21
ACCT-05179,Synthetic Account 05179,Latin America,software,smb,2022-04-24,2025-11-17
ACCT-05180,Synthetic Account 05180,Europe,retail,mid_market,2022-06-04,2025-11-12
ACCT-05181,Synthetic Account 05181,North America,finance,smb,2023-02-09,2025-11-25
ACCT-05182,Synthetic Account 05182,Latin America,healthcare,mid_market,2025-01-24,2025-12-22
ACCT-05183,Synthetic Account 05183,Europe,finance,enterprise,2025-01-29,2025-12-28
ACCT-05184,Synthetic Account 05184,APAC,finance,mid_market,2024-07-04,2025-11-25
ACCT-05185,Synthetic Account 05185,Europe,healthcare,smb,2022-10-15,2025-12-15
ACCT-05186,Synthetic Account 05186,Europe,software,enterprise,2025-02-15,2025-12-09
ACCT-05187,Synthetic Account 05187,North America,finance,mid_market,2024-05-10,2025-12-04
ACCT-05188,Synthetic Account 05188,North America,retail,smb,2022-12-26,2025-11-17
ACCT-05189,Synthetic Account 05189,North America,finance,enterprise,2024-05-03,2025-12-10
ACCT-05190,Synthetic Account 05190,North America,software,smb,2023-06-05,2025-11-27
ACCT-05191,Synthetic Account 05191,Europe,manufacturing,smb,2023-07-28,2025-12-02
ACCT-05192,Synthetic Account 05192,North America,manufacturing,mid_market,2022-10-16,2025-12-28
ACCT-05193,Synthetic Account 05193,North America,manufacturing,enterprise,2024-02-11,2025-11-20
ACCT-05194,Synthetic Account 05194,Latin America,manufacturing,enterprise,2022-11-25,2025-11-29
ACCT-05195,Synthetic Account 05195,Latin America,healthcare,smb,2025-01-12,2025-12-18
ACCT-05196,Synthetic Account 05196,Europe,retail,smb,2022-06-24,2025-11-17
ACCT-05197,Synthetic Account 05197,Latin America,software,mid_market,2022-10-30,2025-12-26
ACCT-05198,Synthetic Account 05198,North America,healthcare,smb,2022-05-31,2025-12-16
ACCT-05199,Synthetic Account 05199,North America,manufacturing,enterprise,2022-10-17,2025-12-17
ACCT-05200,Synthetic Account 05200,Europe,retail,enterprise,2024-03-15,2025-11-22
ACCT-05201,Synthetic Account 05201,Europe,manufacturing,mid_market,2025-02-08,2025-11-02
ACCT-05202,Synthetic Account 05202,North America,software,smb,2022-07-08,2025-11-11
ACCT-05203,Synthetic Account 05203,Latin America,retail,mid_market,2022-09-25,2025-12-23
ACCT-05204,Synthetic Account 05204,Latin America,healthcare,smb,2022-06-10,2025-12-28
ACCT-05205,Synthetic Account 05205,Europe,finance,mid_market,2024-08-27,2025-11-14
ACCT-05206,Synthetic Account 05206,Europe,healthcare,smb,2023-10-04,2025-11-27
ACCT-05207,Synthetic Account 05207,APAC,retail,smb,2023-03-13,2025-12-10
ACCT-05208,Synthetic Account 05208,Latin America,healthcare,mid_market,2024-04-24,2025-11-08
ACCT-05209,Synthetic Account 05209,Europe,retail,mid_market,2022-04-12,2025-12-21
ACCT-05210,Synthetic Account 05210,APAC,software,smb,2024-07-22,2025-12-24
ACCT-05211,Synthetic Account 05211,North America,finance,mid_market,2022-04-24,2025-12-02
ACCT-05212,Synthetic Account 05212,APAC,finance,enterprise,2023-11-28,2025-12-15
ACCT-05213,Synthetic Account 05213,Latin America,finance,smb,2022-02-07,2025-12-18
ACCT-05214,Synthetic Account 05214,Europe,software,mid_market,2022-08-30,2025-11-24
ACCT-05215,Synthetic Account 05215,APAC,finance,smb,2024-01-20,2025-12-13
ACCT-05216,Synthetic Account 05216,APAC,software,mid_market,2023-11-19,2025-11-26
ACCT-05217,Synthetic Account 05217,APAC,manufacturing,mid_market,2023-06-22,2025-11-27
ACCT-05218,Synthetic Account 05218,APAC,software,smb,2024-01-21,2025-11-14
ACCT-05219,Synthetic Account 05219,Latin America,manufacturing,smb,2024-09-30,2025-11-03
ACCT-05220,Synthetic Account 05220,North America,software,mid_market,2022-11-06,2025-11-24
ACCT-05221,Synthetic Account 05221,Latin America,healthcare,mid_market,2025-03-12,2025-12-14
ACCT-05222,Synthetic Account 05222,Latin America,retail,enterprise,2022-06-23,2025-11-27
ACCT-05223,Synthetic Account 05223,Latin America,software,mid_market,2025-03-19,2025-12-03
ACCT-05224,Synthetic Account 05224,Europe,retail,smb,2025-01-15,2025-12-04
ACCT-05225,Synthetic Account 05225,APAC,software,enterprise,2023-05-29,2025-12-11
ACCT-05226,Synthetic Account 05226,Europe,healthcare,smb,2022-04-26,2025-12-27
ACCT-05227,Synthetic Account 05227,Latin America,manufacturing,enterprise,2023-05-04,2025-12-17
ACCT-05228,Synthetic Account 05228,Europe,retail,mid_market,2022-11-29,2025-11-26
ACCT-05229,Synthetic Account 05229,Europe,finance,smb,2023-11-27,2025-12-27
ACCT-05230,Synthetic Account 05230,APAC,software,smb,2022-10-05,2025-12-22
ACCT-05231,Synthetic Account 05231,North America,finance,enterprise,2022-03-23,2025-11-27
ACCT-05232,Synthetic Account 05232,Europe,manufacturing,mid_market,2024-12-06,2025-11-02
ACCT-05233,Synthetic Account 05233,North America,finance,enterprise,2024-11-05,2025-12-21
ACCT-05234,Synthetic Account 05234,Europe,manufacturing,mid_market,2023-08-26,2025-12-27
ACCT-05235,Synthetic Account 05235,Europe,healthcare,smb,2024-10-18,2025-12-11
ACCT-05236,Synthetic Account 05236,North America,software,mid_market,2025-02-21,2025-12-27
ACCT-05237,Synthetic Account 05237,Latin America,software,mid_market,2025-01-09,2025-11-08
ACCT-05238,Synthetic Account 05238,Europe,retail,mid_market,2024-09-20,2025-11-14
ACCT-05239,Synthetic Account 05239,Europe,manufacturing,smb,2022-02-22,2025-12-24
ACCT-05240,Synthetic Account 05240,North America,software,enterprise,2024-06-24,2025-12-25
ACCT-05241,Synthetic Account 05241,Latin America,software,smb,2025-01-07,2025-11-29
ACCT-05242,Synthetic Account 05242,Latin America,manufacturing,enterprise,2022-08-01,2025-12-07
ACCT-05243,Synthetic Account 05243,Europe,software,enterprise,2022-03-21,2025-11-20
ACCT-05244,Synthetic Account 05244,Europe,retail,mid_market,2023-02-18,2025-11-06
ACCT-05245,Synthetic Account 05245,Europe,healthcare,smb,2024-09-15,2025-12-11
ACCT-05246,Synthetic Account 05246,Latin America,software,enterprise,2024-09-11,2025-11-14
ACCT-05247,Synthetic Account 05247,North America,software,smb,2023-12-03,2025-12-12
ACCT-05248,Synthetic Account 05248,APAC,healthcare,mid_market,2025-03-26,2025-12-18
ACCT-05249,Synthetic Account 05249,Latin America,software,smb,2022-07-16,2025-11-03
ACCT-05250,Synthetic Account 05250,Latin America,healthcare,mid_market,2024-11-19,2025-12-16
ACCT-05251,Synthetic Account 05251,Latin America,finance,mid_market,2024-11-10,2025-12-23
ACCT-05252,Synthetic Account 05252,Latin America,retail,smb,2025-02-12,2025-11-26
ACCT-05253,Synthetic Account 05253,North America,healthcare,mid_market,2022-12-17,2025-11-26
ACCT-05254,Synthetic Account 05254,North America,retail,mid_market,2024-02-10,2025-12-02
ACCT-05255,Synthetic Account 05255,North America,manufacturing,smb,2022-11-28,2025-12-26
ACCT-05256,Synthetic Account 05256,APAC,finance,smb,2023-08-03,2025-12-24
ACCT-05257,Synthetic Account 05257,Europe,healthcare,smb,2025-02-26,2025-11-16
ACCT-05258,Synthetic Account 05258,North America,retail,enterprise,2023-09-10,2025-12-22
ACCT-05259,Synthetic Account 05259,APAC,manufacturing,smb,2024-07-11,2025-12-15
ACCT-05260,Synthetic Account 05260,North America,retail,smb,2023-07-05,2025-11-13
ACCT-05261,Synthetic Account 05261,Europe,finance,smb,2022-01-01,2025-12-11
ACCT-05262,Synthetic Account 05262,Europe,manufacturing,smb,2022-07-05,2025-12-11
ACCT-05263,Synthetic Account 05263,Latin America,manufacturing,smb,2024-03-17,2025-11-07
ACCT-05264,Synthetic Account 05264,APAC,healthcare,smb,2023-01-02,2025-11-14
ACCT-05265,Synthetic Account 05265,APAC,healthcare,mid_market,2023-01-10,2025-11-19
ACCT-05266,Synthetic Account 05266,Latin America,healthcare,enterprise,2022-04-19,2025-12-20
ACCT-05267,Synthetic Account 05267,North America,finance,enterprise,2024-09-12,2025-12-14
ACCT-05268,Synthetic Account 05268,Europe,healthcare,enterprise,2022-04-17,2025-11-26
ACCT-05269,Synthetic Account 05269,Latin America,finance,smb,2023-10-07,2025-11-11
ACCT-05270,Synthetic Account 05270,APAC,finance,mid_market,2023-01-10,2025-12-01
ACCT-05271,Synthetic Account 05271,North America,retail,mid_market,2024-12-23,2025-11-17
ACCT-05272,Synthetic Account 05272,North America,retail,smb,2024-03-10,2025-12-12
ACCT-05273,Synthetic Account 05273,North America,software,smb,2022-03-24,2025-12-10
ACCT-05274,Synthetic Account 05274,North America,healthcare,smb,2024-01-07,2025-11-25
ACCT-05275,Synthetic Account 05275,APAC,software,mid_market,2022-07-18,2025-11-27
ACCT-05276,Synthetic Account 05276,North America,software,mid_market,2023-11-03,2025-12-24
ACCT-05277,Synthetic Account 05277,Latin America,retail,mid_market,2022-10-20,2025-12-08
ACCT-05278,Synthetic Account 05278,APAC,software,mid_market,2024-06-17,2025-11-10
ACCT-05279,Synthetic Account 05279,Latin America,healthcare,enterprise,2023-07-22,2025-11-29
ACCT-05280,Synthetic Account 05280,Europe,software,smb,2023-05-23,2025-11-17
ACCT-05281,Synthetic Account 05281,Latin America,finance,mid_market,2024-11-19,2025-11-12
ACCT-05282,Synthetic Account 05282,Europe,healthcare,mid_market,2023-06-15,2025-12-14
ACCT-05283,Synthetic Account 05283,APAC,finance,smb,2022-10-10,2025-12-17
ACCT-05284,Synthetic Account 05284,North America,finance,mid_market,2023-09-14,2025-11-27
ACCT-05285,Synthetic Account 05285,Latin America,retail,mid_market,2024-08-29,2025-12-03
ACCT-05286,Synthetic Account 05286,APAC,finance,mid_market,2022-03-21,2025-11-07
ACCT-05287,Synthetic Account 05287,North America,healthcare,enterprise,2022-12-05,2025-12-21
ACCT-05288,Synthetic Account 05288,Latin America,finance,mid_market,2023-11-30,2025-12-06
ACCT-05289,Synthetic Account 05289,Latin America,healthcare,mid_market,2022-10-17,2025-12-29
ACCT-05290,Synthetic Account 05290,North America,manufacturing,enterprise,2024-06-19,2025-12-10
ACCT-05291,Synthetic Account 05291,Latin America,retail,smb,2022-03-10,2025-11-26
ACCT-05292,Synthetic Account 05292,APAC,software,smb,2022-11-13,2025-11-14
ACCT-05293,Synthetic Account 05293,Europe,finance,mid_market,2023-12-07,2025-11-11
ACCT-05294,Synthetic Account 05294,APAC,retail,smb,2024-10-22,2025-12-31
ACCT-05295,Synthetic Account 05295,Latin America,software,mid_market,2023-02-28,2025-11-09
ACCT-05296,Synthetic Account 05296,Europe,healthcare,enterprise,2022-11-16,2025-11-20
ACCT-05297,Synthetic Account 05297,APAC,healthcare,mid_market,2025-01-17,2025-12-19
ACCT-05298,Synthetic Account 05298,North America,healthcare,mid_market,2023-09-08,2025-12-19
ACCT-05299,Synthetic Account 05299,Latin America,healthcare,mid_market,2022-09-01,2025-11-15
ACCT-05300,Synthetic Account 05300,Latin America,finance,smb,2024-11-15,2025-11-20
ACCT-05301,Synthetic Account 05301,North America,finance,mid_market,2022-02-04,2025-12-19
ACCT-05302,Synthetic Account 05302,Europe,retail,mid_market,2024-06-04,2025-12-05
ACCT-05303,Synthetic Account 05303,North America,healthcare,enterprise,2024-12-23,2025-11-10
ACCT-05304,Synthetic Account 05304,Europe,manufacturing,smb,2023-11-23,2025-12-30
ACCT-05305,Synthetic Account 05305,Europe,manufacturing,enterprise,2025-01-03,2025-12-01
ACCT-05306,Synthetic Account 05306,Latin America,finance,smb,2024-01-18,2025-11-09
ACCT-05307,Synthetic Account 05307,APAC,software,enterprise,2023-12-19,2025-12-31
ACCT-05308,Synthetic Account 05308,Latin America,manufacturing,smb,2022-05-11,2025-11-29
ACCT-05309,Synthetic Account 05309,Latin America,finance,mid_market,2022-08-03,2025-11-28
ACCT-05310,Synthetic Account 05310,APAC,healthcare,mid_market,2024-04-19,2025-12-13
ACCT-05311,Synthetic Account 05311,North America,retail,enterprise,2024-03-29,2025-11-29
ACCT-05312,Synthetic Account 05312,Latin America,manufacturing,enterprise,2024-01-05,2025-11-19
ACCT-05313,Synthetic Account 05313,Latin America,manufacturing,enterprise,2022-09-08,2025-12-14
ACCT-05314,Synthetic Account 05314,North America,software,enterprise,2022-04-12,2025-12-02
ACCT-05315,Synthetic Account 05315,North America,finance,smb,2022-04-13,2025-11-29
ACCT-05316,Synthetic Account 05316,Latin America,finance,smb,2022-05-30,2025-12-29
ACCT-05317,Synthetic Account 05317,Europe,healthcare,mid_market,2022-09-19,2025-12-19
ACCT-05318,Synthetic Account 05318,Europe,retail,smb,2025-03-11,2025-11-22
ACCT-05319,Synthetic Account 05319,Europe,software,smb,2024-07-24,2025-12-02
ACCT-05320,Synthetic Account 05320,Latin America,retail,smb,2022-08-02,2025-11-03
ACCT-05321,Synthetic Account 05321,Europe,finance,mid_market,2023-01-04,2025-11-10
ACCT-05322,Synthetic Account 05322,Europe,retail,mid_market,2024-12-10,2025-12-18
ACCT-05323,Synthetic Account 05323,Europe,finance,smb,2023-06-24,2025-11-02
ACCT-05324,Synthetic Account 05324,North America,retail,smb,2022-11-28,2025-11-10
ACCT-05325,Synthetic Account 05325,North America,healthcare,smb,2023-01-29,2025-12-06
ACCT-05326,Synthetic Account 05326,Europe,finance,smb,2023-04-21,2025-11-24
ACCT-05327,Synthetic Account 05327,North America,software,smb,2023-10-14,2025-12-15
ACCT-05328,Synthetic Account 05328,Latin America,healthcare,smb,2023-10-29,2025-12-27
ACCT-05329,Synthetic Account 05329,Europe,retail,mid_market,2023-10-01,2025-12-17
ACCT-05330,Synthetic Account 05330,APAC,retail,mid_market,2024-01-22,2025-11-18
ACCT-05331,Synthetic Account 05331,Europe,healthcare,smb,2022-12-23,2025-11-27
ACCT-05332,Synthetic Account 05332,Latin America,retail,smb,2023-08-21,2025-12-05
ACCT-05333,Synthetic Account 05333,Europe,software,enterprise,2024-09-22,2025-12-03
ACCT-05334,Synthetic Account 05334,North America,retail,enterprise,2023-02-23,2025-11-14
ACCT-05335,Synthetic Account 05335,Europe,retail,smb,2025-03-24,2025-11-20
ACCT-05336,Synthetic Account 05336,North America,healthcare,mid_market,2023-08-22,2025-11-23
ACCT-05337,Synthetic Account 05337,APAC,healthcare,smb,2023-03-28,2025-12-01
ACCT-05338,Synthetic Account 05338,APAC,software,enterprise,2024-04-20,2025-12-31
ACCT-05339,Synthetic Account 05339,Europe,healthcare,enterprise,2023-04-15,2025-12-11
ACCT-05340,Synthetic Account 05340,Europe,healthcare,smb,2023-04-21,2025-12-24
ACCT-05341,Synthetic Account 05341,APAC,software,smb,2023-03-26,2025-11-15
ACCT-05342,Synthetic Account 05342,APAC,retail,mid_market,2023-10-17,2025-12-10
ACCT-05343,Synthetic Account 05343,Latin America,healthcare,enterprise,2022-02-20,2025-12-17
ACCT-05344,Synthetic Account 05344,Latin America,finance,mid_market,2023-04-01,2025-12-03
ACCT-05345,Synthetic Account 05345,North America,retail,mid_market,2024-07-10,2025-12-03
ACCT-05346,Synthetic Account 05346,APAC,healthcare,smb,2023-01-31,2025-11-06
ACCT-05347,Synthetic Account 05347,North America,healthcare,mid_market,2023-10-09,2025-12-21
ACCT-05348,Synthetic Account 05348,Europe,finance,smb,2022-12-25,2025-11-12
ACCT-05349,Synthetic Account 05349,APAC,software,smb,2025-02-03,2025-12-19
ACCT-05350,Synthetic Account 05350,APAC,healthcare,mid_market,2022-09-26,2025-11-13
ACCT-05351,Synthetic Account 05351,Latin America,software,enterprise,2024-07-21,2025-11-29
ACCT-05352,Synthetic Account 05352,Latin America,manufacturing,smb,2024-07-01,2025-11-29
ACCT-05353,Synthetic Account 05353,Latin America,software,enterprise,2023-05-03,2025-11-19
ACCT-05354,Synthetic Account 05354,APAC,software,smb,2025-03-26,2025-12-26
ACCT-05355,Synthetic Account 05355,APAC,retail,mid_market,2025-03-29,2025-11-14
ACCT-05356,Synthetic Account 05356,Latin America,retail,mid_market,2022-02-04,2025-11-17
ACCT-05357,Synthetic Account 05357,North America,retail,mid_market,2023-11-14,2025-12-20
ACCT-05358,Synthetic Account 05358,Europe,manufacturing,mid_market,2022-08-24,2025-12-26
ACCT-05359,Synthetic Account 05359,Europe,retail,smb,2025-04-13,2025-11-18
ACCT-05360,Synthetic Account 05360,APAC,manufacturing,smb,2025-03-03,2025-12-26
ACCT-05361,Synthetic Account 05361,Europe,software,mid_market,2023-05-23,2025-11-27
ACCT-05362,Synthetic Account 05362,North America,healthcare,smb,2023-02-15,2025-12-16
ACCT-05363,Synthetic Account 05363,Latin America,software,mid_market,2024-09-09,2025-11-18
ACCT-05364,Synthetic Account 05364,APAC,retail,smb,2023-04-12,2025-11-06
ACCT-05365,Synthetic Account 05365,APAC,software,smb,2024-05-26,2025-11-11
ACCT-05366,Synthetic Account 05366,Latin America,retail,smb,2024-03-06,2025-11-17
ACCT-05367,Synthetic Account 05367,Latin America,finance,smb,2022-12-07,2025-11-23
ACCT-05368,Synthetic Account 05368,Latin America,manufacturing,mid_market,2023-02-28,2025-12-27
ACCT-05369,Synthetic Account 05369,Europe,healthcare,enterprise,2025-01-24,2025-11-05
ACCT-05370,Synthetic Account 05370,North America,healthcare,enterprise,2023-08-15,2025-11-06
ACCT-05371,Synthetic Account 05371,Europe,finance,smb,2023-05-17,2025-12-28
ACCT-05372,Synthetic Account 05372,Latin America,retail,mid_market,2024-12-16,2025-11-14
ACCT-05373,Synthetic Account 05373,Latin America,retail,smb,2023-11-18,2025-12-25
ACCT-05374,Synthetic Account 05374,North America,software,mid_market,2023-11-09,2025-11-25
ACCT-05375,Synthetic Account 05375,Latin America,healthcare,enterprise,2023-04-12,2025-12-17
ACCT-05376,Synthetic Account 05376,Europe,healthcare,smb,2024-03-11,2025-12-24
ACCT-05377,Synthetic Account 05377,Latin America,finance,smb,2022-02-22,2025-12-18
ACCT-05378,Synthetic Account 05378,APAC,finance,mid_market,2022-09-18,2025-12-12
ACCT-05379,Synthetic Account 05379,North America,retail,smb,2024-09-11,2025-12-11
ACCT-05380,Synthetic Account 05380,Europe,manufacturing,smb,2022-11-10,2025-12-13
ACCT-05381,Synthetic Account 05381,North America,manufacturing,mid_market,2025-03-27,2025-12-04
ACCT-05382,Synthetic Account 05382,Europe,finance,smb,2024-12-05,2025-11-23
ACCT-05383,Synthetic Account 05383,Latin America,healthcare,mid_market,2023-04-03,2025-12-04
ACCT-05384,Synthetic Account 05384,APAC,retail,smb,2025-01-06,2025-11-26
