customer_id,account_id,region,channel,status,created_at,updated_at
CUST-03937,ACCT-03144,Latin America,partner,active,2024-07-13,2025-12-14
CUST-03938,ACCT-02835,Latin America,partner,active,2023-09-28,2025-12-31
CUST-03939,ACCT-04337,Latin America,marketplace,inactive,2025-02-18,2025-12-26
CUST-03940,ACCT-03059,North America,partner,inactive,2025-04-22,2025-12-15
CUST-03941,ACCT-03269,North America,partner,active,2023-07-30,2025-12-03
CUST-03942,ACCT-01874,Latin America,marketplace,active,2023-10-21,2025-12-09
CUST-03943,ACCT-05568,Latin America,marketplace,active,2025-04-09,2025-12-19
CUST-03944,ACCT-05817,Europe,sales_led,active,2023-01-18,2025-12-02
CUST-03945,ACCT-00783,North America,partner,active,2024-04-09,2025-12-23
CUST-03946,ACCT-04399,APAC,self_serve,active,2023-05-08,2025-12-05
CUST-03947,ACCT-00141,North America,marketplace,inactive,2024-01-25,2025-12-19
CUST-03948,ACCT-02214,North America,marketplace,active,2023-01-29,2025-12-29
CUST-03949,ACCT-05820,Latin America,sales_led,active,2023-05-07,2025-12-31
CUST-03950,ACCT-01049,Europe,partner,active,2023-12-29,2025-12-02
CUST-03951,ACCT-02262,North America,marketplace,inactive,2023-02-24,2025-12-12
CUST-03952,ACCT-01318,APAC,self_serve,trial,2024-12-18,2025-12-27
CUST-03953,ACCT-04370,Europe,partner,active,2024-06-04,2025-12-02
CUST-03954,ACCT-02784,APAC,marketplace,active,2024-02-10,2025-12-30
CUST-03955,ACCT-03559,Latin America,marketplace,inactive,2024-03-01,2025-12-21
CUST-03956,ACCT-05656,North America,self_serve,active,2025-01-25,2025-12-09
CUST-03957,ACCT-03127,APAC,marketplace,active,2025-01-30,2025-12-30
CUST-03958,ACCT-04405,Latin America,marketplace,active,2023-02-12,2025-12-04
CUST-03959,ACCT-00588,Europe,self_serve,inactive,2024-09-08,2025-12-11
CUST-03960,ACCT-01292,Latin America,partner,active,2024-02-27,2025-12-03
CUST-03961,ACCT-05682,Europe,partner,active,2024-12-05,2025-12-06
CUST-03962,ACCT-05158,Europe,marketplace,active,2024-12-09,2025-12-07
CUST-03963,ACCT-03941,Latin America,self_serve,active,2024-09-29,2025-12-25
CUST-03964,ACCT-02270,APAC,marketplace,active,2024-08-30,2025-12-25
CUST-03965,ACCT-01199,Latin America,partner,inactive,2023-07-10,2025-12-24
CUST-03966,ACCT-05111,Latin America,sales_led,active,2025-02-06,2025-12-27
CUST-03967,ACCT-04712,APAC,sales_led,active,2024-09-22,2025-12-12
CUST-03968,ACCT-01451,North America,marketplace,active,2023-09-04,2025-12-30
CUST-03969,ACCT-03539,Europe,marketplace,inactive,2023-07-29,2025-12-19
CUST-03970,ACCT-03712,Latin America,sales_led,inactive,2024-03-26,2025-12-14
CUST-03971,ACCT-02865,APAC,marketplace,active,2023-11-05,2025-12-15
CUST-03972,ACCT-05561,Europe,partner,active,2024-09-01,2025-12-17
CUST-03973,ACCT-00745,Europe,self_serve,active,2024-01-01,2025-12-25
CUST-03974,ACCT-01548,Latin America,partner,active,2023-06-01,2025-12-28
CUST-03975,ACCT-00571,North America,marketplace,active,2023-12-22,2025-12-02
CUST-03976,ACCT-04158,North America,self_serve,active,2025-01-04,2025-12-18
CUST-03977,ACCT-03865,Latin America,self_serve,active,2025-01-17,2025-12-14
CUST-03978,ACCT-05924,Europe,self_serve,inactive,2023-10-08,2025-12-14
CUST-03979,ACCT-03254,Latin America,partner,inactive,2024-12-17,2025-12-20
CUST-03980,ACCT-00904,APAC,self_serve,inactive,2023-03-25,2025-12-10
CUST-03981,ACCT-02706,Latin America,marketplace,active,2025-06-04,2025-12-20
CUST-03982,ACCT-00531,APAC,self_serve,active,2024-11-20,2025-12-19
CUST-03983,ACCT-04026,Latin America,self_serve,active,2023-02-06,2025-12-07
CUST-03984,ACCT-04046,Latin America,sales_led,active,2024-09-26,2025-12-22
CUST-03985,ACCT-05146,North America,marketplace,active,2024-03-20,2025-12-11
CUST-03986,ACCT-02039,Latin America,marketplace,active,2025-03-06,2025-12-12
CUST-03987,ACCT-01861,APAC,sales_led,trial,2023-08-04,2025-12-31
CUST-03988,ACCT-00428,North America,partner,inactive,2025-03-13,2025-12-11
CUST-03989,ACCT-02491,North America,marketplace,active,2025-02-22,2025-12-07
CUST-03990,ACCT-02852,Europe,marketplace,active,2023-09-08,2025-12-23
CUST-03991,ACCT-04527,North America,self_serve,active,2024-01-25,2025-12-04
CUST-03992,ACCT-04523,Europe,marketplace,active,2024-07-31,2025-12-31
CUST-03993,ACCT-00842,Latin America,marketplace,active,2023-08-05,2025-12-26
CUST-03994,ACCT-01711,Europe,partner,active,2025-06-18,2025-12-03
CUST-03995,ACCT-03069,North America,partner,active,2023-06-21,2025-12-06
CUST-03996,ACCT-02011,Europe,sales_led,active,2023-08-08,2025-12-09
CUST-03997,ACCT-00154,North America,marketplace,active,2024-03-26,2025-12-13
CUST-03998,ACCT-05075,Latin America,marketplace,trial,2024-03-01,2025-12-25
CUST-03999,ACCT-04388,North America,partner,active,2023-02-15,2025-12-17
CUST-04000,ACCT-03121,Latin America,partner,active,2025-03-30,2025-12-15
CUST-04001,ACCT-01905,Europe,sales_led,active,2023-08-05,2025-12-29
CUST-04002,ACCT-05057,North America,partner,active,2023-04-03,2025-12-14
CUST-04003,ACCT-00212,APAC,self_serve,active,2024-04-12,2025-12-29
CUST-04004,ACCT-02679,Europe,marketplace,active,2025-04-15,2025-12-28
CUST-04005,ACCT-04806,Latin America,partner,inactive,2023-01-03,2025-12-26
CUST-04006,ACCT-05718,APAC,partner,active,2024-03-15,2025-12-26
CUST-04007,ACCT-01509,Latin America,self_serve,active,2025-03-30,2025-12-29
CUST-04008,ACCT-03905,Europe,partner,active,2025-03-14,2025-12-03
CUST-04009,ACCT-01139,North America,self_serve,inactive,2023-06-03,2025-12-07
CUST-04010,ACCT-00696,North America,marketplace,active,2024-07-13,2025-12-16
CUST-04011,ACCT-02119,Europe,partner,active,2025-01-22,2025-12-20
CUST-04012,ACCT-05311,Europe,sales_led,trial,2024-08-27,2025-12-26
CUST-04013,ACCT-04137,Latin America,marketplace,active,2024-08-14,2025-12-03
CUST-04014,ACCT-02936,Europe,marketplace,active,2024-11-26,2025-12-08
CUST-04015,ACCT-01697,Latin America,self_serve,active,2024-02-12,2025-12-09
CUST-04016,ACCT-00850,North America,self_serve,active,2023-03-02,2025-12-17
CUST-04017,ACCT-01625,Europe,sales_led,trial,2024-07-29,2025-12-31
CUST-04018,ACCT-00917,Latin America,self_serve,active,2024-07-18,2025-12-12
CUST-04019,ACCT-01123,North America,partner,active,2025-02-05,2025-12-17
CUST-04020,ACCT-04126,Europe,partner,active,2025-04-11,2025-12-23
CUST-04021,ACCT-00797,Latin America,partner,active,2023-10-31,2025-12-22
CUST-04022,ACCT-00285,APAC,self_serve,active,2025-05-10,2025-12-30
CUST-04023,ACCT-03255,Latin America,marketplace,inactive,2023-01-09,2025-12-05
CUST-04024,ACCT-01720,APAC,marketplace,active,2025-05-21,2025-12-27
CUST-04025,ACCT-02729,Latin America,partner,inactive,2023-05-04,2025-12-07
CUST-04026,ACCT-00839,Latin America,self_serve,inactive,2024-08-04,2025-12-02
CUST-04027,ACCT-01260,Latin America,sales_led,active,2024-09-06,2025-12-30
CUST-04028,ACCT-02647,North America,partner,active,2024-07-23,2025-12-13
CUST-04029,ACCT-04141,APAC,partner,inactive,2025-06-10,2025-12-29
CUST-04030,ACCT-02487,North America,self_serve,active,2024-05-12,2025-12-07
CUST-04031,ACCT-03251,North America,marketplace,active,2023-04-29,2025-12-16
CUST-04032,ACCT-03132,Europe,marketplace,active,2024-06-30,2025-12-31
CUST-04033,ACCT-01614,APAC,partner,active,2023-09-19,2025-12-08
CUST-04034,ACCT-01678,Europe,sales_led,active,2024-07-04,2025-12-09
CUST-04035,ACCT-02555,Latin America,partner,active,2023-12-09,2025-12-04
CUST-04036,ACCT-00193,Europe,self_serve,active,2023-02-08,2025-12-17
CUST-04037,ACCT-04113,APAC,partner,active,2024-07-27,2025-12-04
CUST-04038,ACCT-03687,Latin America,self_serve,active,2023-03-21,2025-12-12
CUST-04039,ACCT-01837,Latin America,self_serve,inactive,2023-10-23,2025-12-16
CUST-04040,ACCT-02243,North America,partner,inactive,2024-07-11,2025-12-21
CUST-04041,ACCT-01973,APAC,partner,inactive,2025-03-04,2025-12-23
CUST-04042,ACCT-03909,North America,marketplace,active,2023-10-10,2025-12-13
CUST-04043,ACCT-04559,APAC,partner,active,2023-09-26,2025-12-09
CUST-04044,ACCT-00653,Europe,marketplace,inactive,2023-09-29,2025-12-30
CUST-04045,ACCT-02480,Latin America,marketplace,active,2024-06-01,2025-12-19
CUST-04046,ACCT-00083,Latin America,sales_led,active,2023-06-24,2025-12-30
CUST-04047,ACCT-02714,Latin America,marketplace,active,2024-04-19,2025-12-20
CUST-04048,ACCT-01490,Latin America,sales_led,active,2024-12-21,2025-12-08
CUST-04049,ACCT-02015,Europe,partner,active,2023-03-14,2025-12-11
CUST-04050,ACCT-02740,APAC,self_serve,active,2025-05-17,2025-12-28
CUST-04051,ACCT-01943,North America,self_serve,active,2024-04-23,2025-12-10
CUST-04052,ACCT-02365,APAC,partner,inactive,2024-07-18,2025-12-31
CUST-04053,ACCT-04589,North America,sales_led,active,2024-07-09,2025-12-31
CUST-04054,ACCT-04862,APAC,partner,active,2025-04-30,2025-12-04
CUST-04055,ACCT-00036,Latin America,self_serve,active,2024-08-21,2025-12-31
CUST-04056,ACCT-02268,APAC,sales_led,active,2025-03-06,2025-12-24
CUST-04057,ACCT-05082,Latin America,partner,active,2023-09-15,2025-12-28
CUST-04058,ACCT-03183,North America,partner,trial,2023-07-16,2025-12-14
CUST-04059,ACCT-01232,Latin America,marketplace,active,2024-08-02,2025-12-16
CUST-04060,ACCT-03562,APAC,marketplace,active,2023-05-19,2025-12-06
CUST-04061,ACCT-00870,APAC,marketplace,inactive,2023-04-11,2025-12-02
CUST-04062,ACCT-00131,Latin America,self_serve,active,2023-07-10,2025-12-09
CUST-04063,ACCT-03795,APAC,partner,active,2023-09-01,2025-12-17
CUST-04064,ACCT-03091,Europe,self_serve,active,2023-03-28,2025-12-30
CUST-04065,ACCT-04540,APAC,sales_led,active,2024-10-17,2025-12-04
CUST-04066,ACCT-02069,APAC,self_serve,active,2024-06-08,2025-12-15
CUST-04067,ACCT-05126,Latin America,sales_led,active,2023-06-30,2025-12-25
CUST-04068,ACCT-02528,Europe,self_serve,active,2023-09-12,2025-12-15
CUST-04069,ACCT-04429,APAC,partner,active,2025-04-16,2025-12-20
CUST-04070,ACCT-00602,APAC,self_serve,active,2025-04-01,2025-12-21
CUST-04071,ACCT-00583,North America,partner,inactive,2023-04-21,2025-12-18
CUST-04072,ACCT-04697,North America,partner,trial,2024-07-06,2025-12-09
CUST-04073,ACCT-05004,North America,self_serve,active,2023-10-18,2025-12-27
CUST-04074,ACCT-05655,APAC,self_serve,inactive,2023-11-20,2025-12-03
CUST-04075,ACCT-01948,Europe,marketplace,inactive,2024-06-23,2025-12-30
CUST-04076,ACCT-00134,Latin America,partner,active,2025-06-05,2025-12-27
CUST-04077,ACCT-05880,APAC,sales_led,active,2024-06-08,2025-12-11
CUST-04078,ACCT-03609,North America,marketplace,active,2025-05-07,2025-12-27
CUST-04079,ACCT-01483,North America,self_serve,active,2025-01-08,2025-12-08
CUST-04080,ACCT-04584,Europe,marketplace,active,2024-12-01,2025-12-09
CUST-04081,ACCT-05424,Latin America,self_serve,active,2024-12-12,2025-12-19
CUST-04082,ACCT-01709,North America,partner,inactive,2024-12-13,2025-12-18
CUST-04083,ACCT-04619,North America,self_serve,active,2023-08-18,2025-12-02
CUST-04084,ACCT-04726,North America,self_serve,active,2025-05-29,2025-12-08
CUST-04085,ACCT-03011,Europe,sales_led,inactive,2025-04-06,2025-12-13
CUST-04086,ACCT-03795,Latin America,self_serve,trial,2024-06-24,2025-12-27
CUST-04087,ACCT-01618,APAC,sales_led,inactive,2024-10-02,2025-12-14
CUST-04088,ACCT-05575,Europe,self_serve,active,2025-03-03,2025-12-30
CUST-04089,ACCT-05899,North America,self_serve,active,2023-05-18,2025-12-24
CUST-04090,ACCT-05887,Europe,marketplace,active,2023-02-28,2025-12-11
CUST-04091,ACCT-04423,APAC,marketplace,active,2025-06-15,2025-12-19
CUST-04092,ACCT-00255,Europe,marketplace,active,2024-05-13,2025-12-02
CUST-04093,ACCT-02199,APAC,self_serve,inactive,2024-10-11,2025-12-03
CUST-04094,ACCT-02670,Latin America,sales_led,active,2024-03-28,2025-12-29
CUST-04095,ACCT-05760,North America,sales_led,active,2024-04-10,2025-12-05
CUST-04096,ACCT-03282,Europe,sales_led,active,2023-02-03,2025-12-06
CUST-04097,ACCT-03218,North America,sales_led,active,2023-09-18,2025-12-28
CUST-04098,ACCT-00881,APAC,partner,active,2023-03-20,2025-12-20
CUST-04099,ACCT-04763,Europe,sales_led,active,2024-01-25,2025-12-03
CUST-04100,ACCT-02018,Europe,sales_led,active,2023-01-20,2025-12-31
CUST-04101,ACCT-00552,North America,marketplace,inactive,2024-12-23,2025-12-30
CUST-04102,ACCT-05926,North America,marketplace,active,2023-09-22,2025-12-16
CUST-04103,ACCT-01141,Europe,sales_led,active,2024-10-29,2025-12-03
CUST-04104,ACCT-00098,APAC,self_serve,trial,2023-02-18,2025-12-23
CUST-04105,ACCT-00468,North America,partner,active,2023-01-30,2025-12-08
CUST-04106,ACCT-02716,North America,sales_led,active,2024-01-16,2025-12-11
CUST-04107,ACCT-00618,Europe,marketplace,active,2024-12-10,2025-12-27
CUST-04108,ACCT-05056,APAC,sales_led,active,2025-01-01,2025-12-23
CUST-04109,ACCT-03075,Europe,self_serve,active,2024-05-05,2025-12-13
CUST-04110,ACCT-01944,Europe,self_serve,active,2024-07-06,2025-12-17
CUST-04111,ACCT-00019,North America,self_serve,active,2024-09-11,2025-12-24
CUST-04112,ACCT-02879,APAC,sales_led,active,2024-08-29,2025-12-25
CUST-04113,ACCT-00908,Latin America,sales_led,active,2024-10-29,2025-12-15
CUST-04114,ACCT-05869,Latin America,marketplace,inactive,2023-01-29,2025-12-07
CUST-04115,ACCT-01747,APAC,marketplace,inactive,2024-01-21,2025-12-19
CUST-04116,ACCT-02850,APAC,self_serve,active,2025-01-25,2025-12-04
CUST-04117,ACCT-00112,Europe,marketplace,active,2024-01-31,2025-12-11
CUST-04118,ACCT-00786,North America,partner,active,2023-05-12,2025-12-19
CUST-04119,ACCT-01245,Europe,sales_led,active,2024-08-21,2025-12-10
CUST-04120,ACCT-00311,APAC,sales_led,active,2023-09-30,2025-12-18
CUST-04121,ACCT-04356,APAC,sales_led,inactive,2024-04-05,2025-12-09
CUST-04122,ACCT-05673,Latin America,self_serve,active,2024-04-10,2025-12-02
CUST-04123,ACCT-05913,Latin America,marketplace,active,2024-09-18,2025-12-08
CUST-04124,ACCT-01595,North America,self_serve,active,2025-04-16,2025-12-27
CUST-04125,ACCT-04733,North America,self_serve,inactive,2024-09-16,2025-12-29
CUST-04126,ACCT-03025,Europe,sales_led,active,2025-06-17,2025-12-07
CUST-04127,ACCT-00276,Latin America,self_serve,active,2023-01-18,2025-12-06
CUST-04128,ACCT-00545,Latin America,self_serve,trial,2024-12-05,2025-12-14
CUST-04129,ACCT-03287,North America,sales_led,active,2024-01-11,2025-12-24
CUST-04130,ACCT-02542,North America,sales_led,active,2024-10-18,2025-12-05
CUST-04131,ACCT-00051,APAC,self_serve,active,2023-03-18,2025-12-18
CUST-04132,ACCT-05581,APAC,marketplace,active,2024-04-19,2025-12-23
CUST-04133,ACCT-04383,Latin America,marketplace,active,2023-01-27,2025-12-21
CUST-04134,ACCT-03015,Latin America,partner,active,2024-08-22,2025-12-23
CUST-04135,ACCT-05922,North America,partner,active,2023-07-14,2025-12-23
CUST-04136,ACCT-05827,North America,marketplace,active,2023-05-10,2025-12-22
CUST-04137,ACCT-05844,APAC,sales_led,inactive,2023-03-13,2025-12-11
CUST-04138,ACCT-01554,APAC,sales_led,active,2023-08-31,2025-12-31
CUST-04139,ACCT-05286,Latin America,self_serve,inactive,2025-05-13,2025-12-21
CUST-04140,ACCT-03028,APAC,partner,trial,2025-06-05,2025-12-26
CUST-04141,ACCT-04357,APAC,self_serve,active,2023-03-14,2025-12-12
CUST-04142,ACCT-05158,Europe,partner,active,2025-05-31,2025-12-02
CUST-04143,ACCT-00980,North America,marketplace,active,2024-06-12,2025-12-08
CUST-04144,ACCT-02690,Latin America,self_serve,active,2023-10-18,2025-12-24
CUST-04145,ACCT-00774,Latin America,partner,active,2025-04-28,2025-12-16
CUST-04146,ACCT-01677,North America,sales_led,active,2023-08-05,2025-12-31
CUST-04147,ACCT-02482,APAC,sales_led,active,2023-06-13,2025-12-19
CUST-04148,ACCT-05133,Europe,partner,active,2023-07-26,2025-12-23
CUST-04149,ACCT-05176,Europe,self_serve,active,2023-05-12,2025-12-16
CUST-04150,ACCT-02340,Latin America,marketplace,inactive,2024-03-12,2025-12-19
CUST-04151,ACCT-01976,Latin America,sales_led,active,2023-05-07,2025-12-11
CUST-04152,ACCT-03185,North America,sales_led,active,2023-07-21,2025-12-15
CUST-04153,ACCT-05472,Europe,marketplace,active,2023-12-01,2025-12-03
CUST-04154,ACCT-05860,Latin America,self_serve,active,2024-08-06,2025-12-29
CUST-04155,ACCT-01361,Latin America,sales_led,active,2025-02-11,2025-12-03
CUST-04156,ACCT-01119,North America,marketplace,active,2023-03-09,2025-12-08
CUST-04157,ACCT-04241,Latin America,sales_led,active,2024-07-21,2025-12-10
CUST-04158,ACCT-01809,Europe,self_serve,active,2023-04-04,2025-12-07
CUST-04159,ACCT-01199,APAC,sales_led,active,2025-06-10,2025-12-30
CUST-04160,ACCT-00187,North America,marketplace,trial,2023-09-07,2025-12-25
CUST-04161,ACCT-02420,APAC,marketplace,inactive,2025-02-10,2025-12-31
CUST-04162,ACCT-02352,APAC,marketplace,active,2024-11-30,2025-12-08
CUST-04163,ACCT-03379,APAC,sales_led,active,2023-10-19,2025-12-21
CUST-04164,ACCT-01202,Latin America,marketplace,active,2023-10-18,2025-12-21
CUST-04165,ACCT-04287,Latin America,sales_led,active,2023-10-13,2025-12-13
CUST-04166,ACCT-04081,Latin America,marketplace,active,2024-02-28,2025-12-19
CUST-04167,ACCT-02775,APAC,marketplace,active,2024-02-02,2025-12-12
CUST-04168,ACCT-01088,Latin America,self_serve,inactive,2024-08-13,2025-12-03
CUST-04169,ACCT-03042,APAC,marketplace,active,2024-02-22,2025-12-22
CUST-04170,ACCT-04049,APAC,partner,active,2024-12-10,2025-12-05
CUST-04171,ACCT-02237,APAC,partner,active,2024-02-24,2025-12-16
CUST-04172,ACCT-01581,Latin America,marketplace,active,2023-10-04,2025-12-20
CUST-04173,ACCT-03040,North America,self_serve,active,2023-10-22,2025-12-04
CUST-04174,ACCT-02132,APAC,partner,inactive,2024-10-19,2025-12-17
CUST-04175,ACCT-02404,Europe,self_serve,active,2023-05-07,2025-12-28
CUST-04176,ACCT-02094,Latin America,sales_led,active,2023-09-15,2025-12-23
CUST-04177,ACCT-01821,North America,self_serve,active,2023-10-08,2025-12-06
CUST-04178,ACCT-04301,APAC,self_serve,trial,2024-08-03,2025-12-16
CUST-04179,ACCT-02762,North America,marketplace,active,2023-04-27,2025-12-15
CUST-04180,ACCT-02800,Latin America,sales_led,active,2024-02-10,2025-12-11
CUST-04181,ACCT-03919,Latin America,sales_led,active,2024-08-30,2025-12-26
CUST-04182,ACCT-02168,North America,sales_led,active,2025-04-13,2025-12-29
CUST-04183,ACCT-00607,Latin America,partner,inactive,2024-01-29,2025-12-18
CUST-04184,ACCT-05116,Europe,partner,trial,2025-06-02,2025-12-04
CUST-04185,ACCT-00335,Latin America,partner,inactive,2024-06-30,2025-12-28
CUST-04186,ACCT-03432,APAC,marketplace,inactive,2024-11-27,2025-12-10
CUST-04187,ACCT-01595,North America,sales_led,active,2023-08-07,2025-12-02
CUST-04188,ACCT-01283,North America,marketplace,active,2025-04-03,2025-12-29
CUST-04189,ACCT-00252,Europe,marketplace,active,2023-08-22,2025-12-28
CUST-04190,ACCT-05401,North America,partner,active,2023-05-03,2025-12-05
CUST-04191,ACCT-02576,North America,self_serve,active,2023-03-13,2025-12-28
CUST-04192,ACCT-02056,Latin America,sales_led,inactive,2024-08-12,2025-12-09
CUST-04193,ACCT-04448,Latin America,partner,active,2024-07-19,2025-12-08
CUST-04194,ACCT-00234,Europe,sales_led,active,2023-06-28,2025-12-22
CUST-04195,ACCT-03388,North America,sales_led,active,2025-03-01,2025-12-23
CUST-04196,ACCT-02968,North America,sales_led,inactive,2023-09-07,2025-12-16
CUST-04197,ACCT-03321,Latin America,self_serve,active,2024-07-02,2025-12-16
CUST-04198,ACCT-00744,Europe,self_serve,active,2024-04-15,2025-12-06
CUST-04199,ACCT-05716,North America,marketplace,inactive,2024-06-17,2025-12-14
CUST-04200,ACCT-01431,Europe,self_serve,inactive,2024-10-29,2025-12-02
CUST-04201,ACCT-04071,Europe,marketplace,active,2025-04-14,2025-12-24
CUST-04202,ACCT-04483,APAC,sales_led,inactive,2024-10-11,2025-12-23
CUST-04203,ACCT-02064,Europe,marketplace,active,2025-03-27,2025-12-24
CUST-04204,ACCT-00785,Latin America,sales_led,active,2025-02-21,2025-12-12
CUST-04205,ACCT-01781,APAC,marketplace,active,2023-11-20,2025-12-30
CUST-04206,ACCT-04842,Latin America,partner,active,2024-05-18,2025-12-06
CUST-04207,ACCT-05439,Europe,marketplace,active,2023-06-28,2025-12-08
CUST-04208,ACCT-05622,APAC,self_serve,active,2025-04-13,2025-12-02
CUST-04209,ACCT-01358,Europe,marketplace,active,2025-05-20,2025-12-03
CUST-04210,ACCT-03640,APAC,sales_led,active,2025-03-10,2025-12-29
CUST-04211,ACCT-00907,APAC,sales_led,active,2024-10-30,2025-12-09
CUST-04212,ACCT-04263,Europe,self_serve,active,2025-02-03,2025-12-16
CUST-04213,ACCT-02496,Latin America,marketplace,active,2024-12-15,2025-12-09
CUST-04214,ACCT-04282,Latin America,partner,active,2023-07-26,2025-12-05
CUST-04215,ACCT-04111,Latin America,marketplace,inactive,2023-08-26,2025-12-14
CUST-04216,ACCT-05957,North America,partner,inactive,2024-04-23,2025-12-31
CUST-04217,ACCT-02932,APAC,self_serve,active,2024-01-14,2025-12-06
CUST-04218,ACCT-02050,North America,sales_led,active,2024-10-24,2025-12-18
CUST-04219,ACCT-03161,North America,sales_led,active,2024-10-24,2025-12-18
CUST-04220,ACCT-00978,Latin America,self_serve,trial,2025-05-28,2025-12-14
CUST-04221,ACCT-00671,North America,marketplace,active,2024-12-10,2025-12-04
CUST-04222,ACCT-03116,Latin America,marketplace,active,2023-01-11,2025-12-16
CUST-04223,ACCT-04953,Europe,partner,active,2023-11-03,2025-12-25
CUST-04224,ACCT-03200,Europe,partner,active,2023-10-22,2025-12-10
CUST-04225,ACCT-04692,North America,partner,active,2024-07-24,2025-12-13
CUST-04226,ACCT-01068,APAC,partner,active,2023-11-05,2025-12-30
CUST-04227,ACCT-02697,APAC,self_serve,active,2025-05-30,2025-12-16
CUST-04228,ACCT-03679,Europe,partner,active,2023-09-17,2025-12-08
CUST-04229,ACCT-02087,Latin America,marketplace,active,2024-01-29,2025-12-05
CUST-04230,ACCT-00085,Europe,marketplace,active,2025-01-05,2025-12-23
CUST-04231,ACCT-00441,APAC,partner,inactive,2023-11-27,2025-12-16
CUST-04232,ACCT-05567,Europe,marketplace,active,2023-02-10,2025-12-07
CUST-04233,ACCT-03631,APAC,partner,trial,2023-10-27,2025-12-14
CUST-04234,ACCT-01588,North America,sales_led,active,2023-11-20,2025-12-19
CUST-04235,ACCT-01553,Europe,sales_led,inactive,2024-07-04,2025-12-26
CUST-04236,ACCT-00238,APAC,partner,inactive,2024-10-02,2025-12-30
CUST-04237,ACCT-05669,APAC,marketplace,inactive,2024-05-08,2025-12-11
CUST-04238,ACCT-00650,Europe,self_serve,inactive,2024-01-02,2025-12-03
CUST-04239,ACCT-04557,APAC,sales_led,active,2024-03-28,2025-12-13
CUST-04240,ACCT-01442,APAC,partner,active,2023-05-10,2025-12-08
CUST-04241,ACCT-02014,Europe,marketplace,active,2023-06-12,2025-12-11
CUST-04242,ACCT-01644,North America,sales_led,active,2024-07-03,2025-12-21
CUST-04243,ACCT-04948,APAC,partner,trial,2025-02-17,2025-12-16
CUST-04244,ACCT-00197,Latin America,self_serve,active,2024-04-15,2025-12-23
CUST-04245,ACCT-02114,Latin America,sales_led,active,2023-02-24,2025-12-25
CUST-04246,ACCT-01677,APAC,marketplace,inactive,2025-06-02,2025-12-14
CUST-04247,ACCT-01638,Latin America,partner,active,2023-10-19,2025-12-12
CUST-04248,ACCT-01158,Latin America,marketplace,active,2024-11-04,2025-12-02
CUST-04249,ACCT-05475,APAC,self_serve,active,2025-03-18,2025-12-24
CUST-04250,ACCT-02272,North America,sales_led,inactive,2025-06-06,2025-12-23
CUST-04251,ACCT-02510,APAC,marketplace,inactive,2023-04-15,2025-12-27
CUST-04252,ACCT-02312,APAC,marketplace,active,2023-06-17,2025-12-03
CUST-04253,ACCT-05882,Europe,marketplace,active,2024-08-03,2025-12-08
CUST-04254,ACCT-02035,Latin America,sales_led,active,2024-11-16,2025-12-22
CUST-04255,ACCT-02051,Latin America,marketplace,active,2025-01-21,2025-12-02
CUST-04256,ACCT-01968,Europe,sales_led,active,2024-05-11,2025-12-10
CUST-04257,ACCT-01962,Europe,marketplace,trial,2023-05-23,2025-12-17
CUST-04258,ACCT-00539,North America,marketplace,active,2024-10-03,2025-12-20
CUST-04259,ACCT-03626,North America,sales_led,active,2024-08-24,2025-12-14
CUST-04260,ACCT-00152,Europe,sales_led,active,2024-02-25,2025-12-29
CUST-04261,ACCT-01356,Europe,marketplace,active,2024-07-27,2025-12-26
CUST-04262,ACCT-01213,Europe,sales_led,active,2023-07-11,2025-12-03
CUST-04263,ACCT-01749,North America,sales_led,active,2024-12-30,2025-12-25
CUST-04264,ACCT-04540,Europe,partner,active,2023-02-11,2025-12-27
CUST-04265,ACCT-03597,APAC,marketplace,trial,2025-01-25,2025-12-06
CUST-04266,ACCT-05945,Europe,self_serve,active,2025-01-24,2025-12-03
CUST-04267,ACCT-02108,APAC,marketplace,active,2024-09-10,2025-12-07
CUST-04268,ACCT-05572,Europe,sales_led,inactive,2025-01-03,2025-12-28
CUST-04269,ACCT-00270,APAC,self_serve,active,2025-04-01,2025-12-06
CUST-04270,ACCT-03026,APAC,sales_led,active,2023-05-27,2025-12-23
CUST-04271,ACCT-04794,Latin America,sales_led,active,2024-05-05,2025-12-31
CUST-04272,ACCT-03191,North America,partner,active,2024-08-03,2025-12-04
CUST-04273,ACCT-05600,Latin America,partner,active,2025-04-28,2025-12-23
CUST-04274,ACCT-01888,Europe,self_serve,active,2024-10-25,2025-12-12
CUST-04275,ACCT-00200,North America,sales_led,active,2024-06-18,2025-12-29
CUST-04276,ACCT-04644,APAC,self_serve,active,2024-05-16,2025-12-26
CUST-04277,ACCT-00409,North America,sales_led,active,2023-05-10,2025-12-05
CUST-04278,ACCT-04589,North America,partner,active,2023-10-13,2025-12-14
CUST-04279,ACCT-04401,Latin America,marketplace,active,2024-01-25,2025-12-02
CUST-04280,ACCT-05066,North America,self_serve,trial,2025-03-03,2025-12-26
CUST-04281,ACCT-02874,APAC,partner,active,2025-02-14,2025-12-05
CUST-04282,ACCT-05374,North America,sales_led,active,2024-08-01,2025-12-05
CUST-04283,ACCT-01019,North America,sales_led,active,2023-04-06,2025-12-04
CUST-04284,ACCT-02607,North America,partner,active,2024-10-10,2025-12-30
CUST-04285,ACCT-00732,North America,self_serve,active,2024-02-18,2025-12-28
