invoice_id,account_id,customer_id,invoice_date,invoice_amount,status,currency
INV-0043313,ACCT-05846,CUST-04480,2025-08-04,1242.02,paid,USD
INV-0043314,ACCT-03552,CUST-01660,2025-11-17,785.59,paid,USD
INV-0043315,ACCT-05043,CUST-02031,2025-06-11,569.7,paid,USD
INV-0043316,ACCT-02204,CUST-02957,2025-09-02,508.06,paid,USD
INV-0043317,ACCT-03378,CUST-04946,2025-01-30,375.68,overdue,USD
INV-0043318,ACCT-00289,CUST-00712,2025-05-13,329.87,paid,USD
INV-0043319,ACCT-05634,CUST-01195,2025-07-04,860.05,paid,USD
INV-0043320,ACCT-00695,CUST-03796,2025-02-06,210.22,paid,EUR
INV-0043321,ACCT-02617,CUST-03313,2025-08-19,489.75,paid,USD
INV-0043322,ACCT-01419,CUST-01458,2025-04-09,138.82,paid,USD
INV-0043323,ACCT-02396,CUST-04239,2025-03-15,549.09,paid,USD
INV-0043324,ACCT-04089,CUST-01652,2025-04-01,36.46,paid,USD
INV-0043325,ACCT-01981,CUST-03285,2025-05-29,382.49,void,USD
INV-0043326,ACCT-05049,CUST-01447,2025-03-13,374.11,paid,EUR
INV-0043327,ACCT-03995,CUST-01088,2025-03-30,482.18,void,GBP
INV-0043328,ACCT-01809,CUST-02413,2025-05-07,56.98,paid,USD
INV-0043329,ACCT-05053,CUST-04875,2025-03-09,212.9,paid,USD
INV-0043330,ACCT-04996,CUST-01014,2025-07-27,151.8,overdue,USD
INV-0043331,ACCT-05353,CUST-04543,2025-06-25,288.66,paid,USD
INV-0043332,ACCT-05222,CUST-03379,2025-01-08,165.27,paid,USD
INV-0043333,ACCT-03902,CUST-00872,2025-04-21,1144.13,void,USD
INV-0043334,ACCT-03919,CUST-01044,2025-06-25,449.15,paid,USD
INV-0043335,ACCT-04266,CUST-02362,2025-04-01,221.03,paid,USD
INV-0043336,ACCT-02761,CUST-01361,2025-03-16,627.71,paid,USD
INV-0043337,ACCT-00701,CUST-03659,2025-11-27,843.41,paid,USD
INV-0043338,ACCT-04491,CUST-02417,2025-01-05,203.11,overdue,USD
INV-0043339,ACCT-05911,CUST-02881,2025-01-12,418.02,issued,EUR
INV-0043340,ACCT-01682,CUST-01206,2025-08-06,86.04,paid,USD
INV-0043341,ACCT-00042,CUST-02939,2025-11-04,105.89,issued,EUR
INV-0043342,ACCT-00647,CUST-03726,2025-03-01,33.02,overdue,USD
INV-0043343,ACCT-00777,CUST-00390,2025-01-30,440.4,paid,USD
INV-0043344,ACCT-03288,CUST-02099,2025-09-03,498.77,paid,USD
INV-0043345,ACCT-04102,CUST-03465,2025-12-20,213.92,issued,USD
INV-0043346,ACCT-04404,CUST-03581,2025-03-30,138.96,paid,USD
INV-0043347,ACCT-04320,CUST-04214,2025-08-18,274.55,issued,GBP
INV-0043348,ACCT-01913,CUST-02706,2025-07-18,287.37,paid,USD
INV-0043349,ACCT-05540,CUST-03437,2025-10-02,48.82,paid,USD
INV-0043350,ACCT-01904,CUST-04585,2025-10-07,451.44,issued,USD
INV-0043351,ACCT-01366,CUST-04891,2025-08-17,53.59,paid,USD
INV-0043352,ACCT-01295,CUST-04978,2025-11-20,280.52,overdue,USD
INV-0043353,ACCT-02339,CUST-01904,2025-07-18,67.16,issued,EUR
INV-0043354,ACCT-04876,CUST-02600,2025-07-15,622.27,paid,EUR
INV-0043355,ACCT-01237,CUST-03837,2025-08-08,523.34,paid,USD
INV-0043356,ACCT-05994,CUST-03696,2025-04-23,535.71,paid,USD
INV-0043357,ACCT-02017,CUST-04612,2025-06-23,710.7,paid,USD
INV-0043358,ACCT-05764,CUST-02473,2025-12-31,513.68,paid,USD
INV-0043359,ACCT-05988,CUST-01376,2025-08-24,121.63,issued,EUR
INV-0043360,ACCT-03819,CUST-04808,2025-04-17,311.69,paid,USD
INV-0043361,ACCT-01252,CUST-00348,2025-09-10,238.04,paid,USD
INV-0043362,ACCT-03777,CUST-03428,2025-10-04,144.8,paid,USD
INV-0043363,ACCT-01930,CUST-04249,2025-09-06,190.78,paid,USD
INV-0043364,ACCT-01338,CUST-03569,2025-08-25,148.28,paid,USD
INV-0043365,ACCT-02033,CUST-01791,2025-08-31,163.3,paid,USD
INV-0043366,ACCT-00056,CUST-01872,2025-08-27,356.78,overdue,GBP
INV-0043367,ACCT-03086,CUST-00767,2025-06-13,380.64,paid,USD
INV-0043368,ACCT-00915,CUST-04599,2025-12-23,96.08,overdue,EUR
INV-0043369,ACCT-03698,CUST-00305,2025-11-10,246.48,issued,USD
INV-0043370,ACCT-03220,CUST-00755,2025-10-30,450.8,paid,USD
INV-0043371,ACCT-00512,CUST-03544,2025-12-20,645.19,issued,EUR
INV-0043372,ACCT-02036,CUST-01435,2025-06-25,41.7,paid,USD
INV-0043373,ACCT-03883,CUST-01731,2025-11-21,594.25,paid,USD
INV-0043374,ACCT-04635,CUST-03201,2025-01-21,217.19,issued,EUR
INV-0043375,ACCT-01544,CUST-02332,2025-01-19,547.8,issued,USD
INV-0043376,ACCT-05795,CUST-01136,2025-12-25,923.13,paid,USD
INV-0043377,ACCT-00213,CUST-02976,2025-03-02,345.84,paid,USD
INV-0043378,ACCT-03415,CUST-04408,2025-10-01,802.21,paid,USD
INV-0043379,ACCT-04948,CUST-04452,2025-12-20,446.22,issued,USD
INV-0043380,ACCT-01525,CUST-02274,2025-06-22,456.84,paid,USD
INV-0043381,ACCT-01163,CUST-00372,2025-08-13,286.44,paid,USD
INV-0043382,ACCT-02591,CUST-02712,2025-07-07,180.72,overdue,EUR
INV-0043383,ACCT-04003,CUST-00506,2025-03-24,989.89,paid,USD
INV-0043384,ACCT-05641,CUST-01347,2025-05-02,708.21,paid,USD
INV-0043385,ACCT-01467,CUST-04868,2025-03-07,141.23,paid,USD
INV-0043386,ACCT-05661,CUST-03312,2025-01-07,104.47,paid,USD
INV-0043387,ACCT-01717,CUST-01699,2025-01-12,318.2,overdue,USD
INV-0043388,ACCT-03634,CUST-04356,2025-02-24,324.72,paid,GBP
INV-0043389,ACCT-05439,CUST-01080,2025-02-11,96.01,paid,USD
INV-0043390,ACCT-01827,CUST-03598,2025-12-10,185.21,overdue,EUR
INV-0043391,ACCT-04766,CUST-00577,2025-04-06,128.48,paid,USD
INV-0043392,ACCT-04765,CUST-03554,2025-08-17,119.69,overdue,USD
INV-0043393,ACCT-03934,CUST-03430,2025-11-24,500.8,overdue,USD
INV-0043394,ACCT-02180,CUST-02805,2025-10-18,257.74,issued,EUR
INV-0043395,ACCT-02895,CUST-04843,2025-11-23,327.92,paid,USD
INV-0043396,ACCT-04042,CUST-00517,2025-07-25,222.76,overdue,EUR
INV-0043397,ACCT-01311,CUST-03061,2025-06-25,784.84,paid,USD
INV-0043398,ACCT-04305,CUST-01433,2025-11-16,77.33,paid,USD
INV-0043399,ACCT-05683,CUST-01088,2025-10-13,114.0,paid,USD
INV-0043400,ACCT-05336,CUST-04316,2025-12-24,779.07,paid,USD
INV-0043401,ACCT-05228,CUST-00685,2025-03-31,369.49,paid,USD
INV-0043402,ACCT-03618,CUST-03532,2025-10-24,172.66,paid,USD
INV-0043403,ACCT-01269,CUST-00948,2025-02-02,190.71,paid,GBP
INV-0043404,ACCT-05608,CUST-04133,2025-01-06,343.14,paid,USD
INV-0043405,ACCT-04174,CUST-02073,2025-08-28,8.27,paid,USD
INV-0043406,ACCT-00210,CUST-01751,2025-07-23,187.69,paid,USD
INV-0043407,ACCT-02922,CUST-00813,2025-06-23,383.17,issued,USD
INV-0043408,ACCT-05749,CUST-01374,2025-10-19,287.22,issued,GBP
INV-0043409,ACCT-01276,CUST-04661,2025-08-06,135.61,void,USD
INV-0043410,ACCT-02878,CUST-02535,2025-11-04,218.6,issued,USD
INV-0043411,ACCT-00773,CUST-00995,2025-02-05,176.13,paid,USD
INV-0043412,ACCT-05827,CUST-04613,2025-06-23,140.78,issued,USD
INV-0043413,ACCT-04191,CUST-03580,2025-10-16,257.49,paid,EUR
INV-0043414,ACCT-02090,CUST-01910,2025-12-13,126.2,paid,USD
INV-0043415,ACCT-04565,CUST-03197,2025-09-15,484.12,void,USD
INV-0043416,ACCT-04217,CUST-02644,2025-04-26,351.09,issued,USD
INV-0043417,ACCT-04579,CUST-03163,2025-01-12,234.24,paid,EUR
INV-0043418,ACCT-02733,CUST-02116,2025-03-07,289.36,paid,USD
INV-0043419,ACCT-03705,CUST-01982,2025-08-31,568.58,issued,USD
INV-0043420,ACCT-05505,CUST-01944,2025-07-15,236.28,paid,USD
INV-0043421,ACCT-01348,CUST-02945,2025-11-29,573.14,paid,GBP
INV-0043422,ACCT-05841,CUST-01152,2025-08-04,322.14,paid,USD
INV-0043423,ACCT-00311,CUST-02042,2025-05-07,404.81,void,GBP
INV-0043424,ACCT-04631,CUST-02346,2025-08-30,253.95,paid,USD
INV-0043425,ACCT-05678,CUST-04537,2025-01-21,686.29,issued,USD
INV-0043426,ACCT-00016,CUST-03519,2025-08-31,22.38,overdue,USD
INV-0043427,ACCT-05437,CUST-03761,2025-04-11,406.33,issued,USD
INV-0043428,ACCT-00636,CUST-02769,2025-04-25,228.15,paid,USD
INV-0043429,ACCT-05799,CUST-03343,2025-12-05,253.25,issued,USD
INV-0043430,ACCT-05327,CUST-00669,2025-03-09,518.65,paid,USD
INV-0043431,ACCT-03220,CUST-03389,2025-11-03,628.76,paid,USD
INV-0043432,ACCT-03071,CUST-00807,2025-04-19,211.51,paid,USD
INV-0043433,ACCT-02914,CUST-01287,2025-01-30,334.19,paid,USD
INV-0043434,ACCT-01967,CUST-04565,2025-10-14,793.62,paid,USD
INV-0043435,ACCT-00698,CUST-04177,2025-02-19,140.6,paid,USD
INV-0043436,ACCT-04085,CUST-03963,2025-06-26,1028.94,paid,EUR
INV-0043437,ACCT-00374,CUST-03350,2025-09-18,965.9,paid,GBP
INV-0043438,ACCT-04890,CUST-01491,2025-05-05,443.69,issued,USD
INV-0043439,ACCT-03969,CUST-02836,2025-05-18,499.14,paid,USD
INV-0043440,ACCT-05399,CUST-04304,2025-09-24,603.2,paid,EUR
INV-0043441,ACCT-03338,CUST-03934,2025-02-27,365.27,paid,USD
INV-0043442,ACCT-03144,CUST-01147,2025-11-08,289.77,overdue,EUR
INV-0043443,ACCT-00423,CUST-03423,2025-11-30,760.45,issued,USD
INV-0043444,ACCT-05614,CUST-04362,2025-07-28,298.11,paid,USD
INV-0043445,ACCT-01030,CUST-01662,2025-01-03,490.44,paid,USD
INV-0043446,ACCT-05609,CUST-03838,2025-07-20,1403.88,issued,USD
INV-0043447,ACCT-05277,CUST-04884,2025-12-16,130.64,paid,USD
INV-0043448,ACCT-05483,CUST-01515,2025-12-25,312.7,void,USD
INV-0043449,ACCT-03442,CUST-03355,2025-12-21,326.62,paid,USD
INV-0043450,ACCT-01280,CUST-03238,2025-01-08,717.54,paid,USD
INV-0043451,ACCT-01238,CUST-02410,2025-02-12,519.37,paid,USD
INV-0043452,ACCT-01400,CUST-03103,2025-04-15,435.74,issued,USD
INV-0043453,ACCT-04125,CUST-00599,2025-05-13,242.95,paid,USD
INV-0043454,ACCT-04714,CUST-01825,2025-10-10,303.65,issued,USD
INV-0043455,ACCT-00459,CUST-02426,2025-01-07,158.23,issued,USD
INV-0043456,ACCT-02473,CUST-04636,2025-10-27,360.11,paid,USD
INV-0043457,ACCT-01634,CUST-01183,2025-04-13,730.98,issued,EUR
INV-0043458,ACCT-03480,CUST-03523,2025-11-05,326.03,paid,USD
INV-0043459,ACCT-05762,CUST-02042,2025-08-17,848.72,paid,USD
INV-0043460,ACCT-00167,CUST-03244,2025-01-11,124.91,paid,USD
INV-0043461,ACCT-05298,CUST-03361,2025-06-19,925.22,paid,USD
INV-0043462,ACCT-02668,CUST-01568,2025-11-10,396.2,paid,USD
INV-0043463,ACCT-01295,CUST-02382,2025-03-08,232.41,issued,USD
INV-0043464,ACCT-00670,CUST-00098,2025-11-10,321.55,paid,EUR
INV-0043465,ACCT-00677,CUST-01007,2025-11-03,677.97,issued,USD
INV-0043466,ACCT-01715,CUST-03345,2025-09-18,1078.07,issued,USD
INV-0043467,ACCT-03800,CUST-04295,2025-09-16,217.05,paid,USD
INV-0043468,ACCT-05067,CUST-04878,2025-11-29,587.51,paid,USD
INV-0043469,ACCT-02963,CUST-04028,2025-11-21,256.96,issued,EUR
INV-0043470,ACCT-02862,CUST-04768,2025-10-26,133.79,paid,USD
INV-0043471,ACCT-05237,CUST-02868,2025-04-20,45.96,void,USD
INV-0043472,ACCT-04383,CUST-00224,2025-08-03,125.96,issued,USD
INV-0043473,ACCT-04095,CUST-03391,2025-04-05,87.0,paid,USD
INV-0043474,ACCT-01557,CUST-04286,2025-06-05,217.1,paid,USD
INV-0043475,ACCT-02484,CUST-03457,2025-04-27,789.19,overdue,USD
INV-0043476,ACCT-00978,CUST-04398,2025-06-05,549.83,overdue,USD
INV-0043477,ACCT-03504,CUST-00952,2025-07-21,440.91,paid,USD
INV-0043478,ACCT-02077,CUST-01058,2025-07-05,212.66,paid,USD
INV-0043479,ACCT-00130,CUST-00770,2025-10-16,201.3,paid,USD
INV-0043480,ACCT-01244,CUST-02162,2025-08-23,147.7,paid,USD
INV-0043481,ACCT-04976,CUST-02892,2025-11-10,324.82,void,EUR
INV-0043482,ACCT-00982,CUST-04626,2025-05-19,441.63,paid,USD
INV-0043483,ACCT-01178,CUST-00326,2025-10-04,469.02,overdue,GBP
INV-0043484,ACCT-04696,CUST-00533,2025-03-18,406.63,paid,USD
INV-0043485,ACCT-00323,CUST-03533,2025-07-27,704.71,paid,EUR
INV-0043486,ACCT-03126,CUST-03918,2025-11-27,450.63,paid,GBP
INV-0043487,ACCT-03659,CUST-02481,2025-11-23,232.56,paid,USD
INV-0043488,ACCT-00836,CUST-04171,2025-12-21,518.99,paid,USD
INV-0043489,ACCT-05550,CUST-02169,2025-12-26,71.37,paid,USD
INV-0043490,ACCT-00916,CUST-01773,2025-05-25,329.81,overdue,EUR
INV-0043491,ACCT-03917,CUST-02082,2025-02-02,101.19,paid,USD
INV-0043492,ACCT-00338,CUST-00078,2025-02-04,396.39,paid,USD
INV-0043493,ACCT-00782,CUST-00295,2025-08-03,32.58,paid,USD
INV-0043494,ACCT-03957,CUST-03107,2025-01-26,40.96,paid,USD
INV-0043495,ACCT-05892,CUST-01912,2025-11-18,846.99,issued,USD
INV-0043496,ACCT-05167,CUST-03165,2025-02-10,651.99,issued,USD
INV-0043497,ACCT-03130,CUST-03230,2025-11-28,365.95,paid,USD
INV-0043498,ACCT-03216,CUST-02465,2025-08-31,446.62,paid,USD
INV-0043499,ACCT-03354,CUST-00290,2025-07-09,218.24,issued,USD
INV-0043500,ACCT-03491,CUST-03256,2025-07-18,520.44,paid,EUR
INV-0043501,ACCT-05821,CUST-02468,2025-11-18,590.21,paid,EUR
INV-0043502,ACCT-03975,CUST-02450,2025-10-29,134.77,paid,USD
INV-0043503,ACCT-02681,CUST-03085,2025-11-01,650.06,paid,GBP
INV-0043504,ACCT-00128,CUST-03319,2025-09-29,696.11,paid,USD
INV-0043505,ACCT-05486,CUST-02012,2025-08-13,499.34,paid,USD
INV-0043506,ACCT-04295,CUST-00833,2025-11-06,526.01,overdue,EUR
INV-0043507,ACCT-05468,CUST-02348,2025-08-26,338.76,paid,USD
INV-0043508,ACCT-02070,CUST-03927,2025-05-01,204.15,paid,USD
INV-0043509,ACCT-00510,CUST-04168,2025-07-19,181.92,issued,USD
INV-0043510,ACCT-01938,CUST-03236,2025-05-24,338.7,paid,USD
INV-0043511,ACCT-03264,CUST-04605,2025-12-17,433.6,paid,USD
INV-0043512,ACCT-04980,CUST-03669,2025-05-17,274.44,paid,EUR
INV-0043513,ACCT-01485,CUST-04788,2025-07-21,534.45,paid,USD
INV-0043514,ACCT-01169,CUST-02931,2025-02-28,903.28,paid,USD
INV-0043515,ACCT-03705,CUST-00994,2025-11-06,449.77,overdue,USD
INV-0043516,ACCT-00362,CUST-01726,2025-02-06,231.69,paid,EUR
INV-0043517,ACCT-00144,CUST-04349,2025-12-03,347.87,paid,USD
INV-0043518,ACCT-05368,CUST-02074,2025-12-09,142.23,paid,USD
INV-0043519,ACCT-03043,CUST-01697,2025-05-05,219.07,paid,USD
INV-0043520,ACCT-03288,CUST-03958,2025-03-16,345.08,paid,GBP
INV-0043521,ACCT-01832,CUST-00623,2025-01-16,127.24,paid,USD
INV-0043522,ACCT-01441,CUST-03360,2025-02-20,414.81,void,USD
INV-0043523,ACCT-05537,CUST-03426,2025-12-29,539.5,paid,USD
INV-0043524,ACCT-00339,CUST-00521,2025-05-08,647.89,paid,USD
INV-0043525,ACCT-05789,CUST-04789,2025-04-16,207.26,overdue,USD
INV-0043526,ACCT-04313,CUST-04413,2025-07-18,195.73,overdue,USD
INV-0043527,ACCT-02647,CUST-02431,2025-08-01,342.35,overdue,USD
INV-0043528,ACCT-03811,CUST-03917,2025-10-04,518.42,paid,USD
INV-0043529,ACCT-05070,CUST-00753,2025-07-03,597.27,paid,USD
INV-0043530,ACCT-04988,CUST-04081,2025-03-27,624.31,paid,USD
INV-0043531,ACCT-04725,CUST-03030,2025-05-30,491.5,issued,EUR
INV-0043532,ACCT-00520,CUST-03028,2025-11-15,688.48,paid,USD
INV-0043533,ACCT-01969,CUST-00993,2025-09-14,442.82,paid,USD
INV-0043534,ACCT-04445,CUST-00346,2025-01-25,599.94,overdue,USD
INV-0043535,ACCT-01918,CUST-00938,2025-12-18,222.66,issued,USD
INV-0043536,ACCT-02228,CUST-03310,2025-06-10,716.41,paid,EUR
INV-0043537,ACCT-03209,CUST-04436,2025-10-03,131.08,issued,USD
INV-0043538,ACCT-02259,CUST-00460,2025-01-01,246.9,void,USD
INV-0043539,ACCT-00898,CUST-04048,2025-12-03,180.09,overdue,USD
INV-0043540,ACCT-00989,CUST-00873,2025-06-03,127.45,paid,USD
INV-0043541,ACCT-04403,CUST-03658,2025-01-02,76.56,paid,USD
INV-0043542,ACCT-01636,CUST-01502,2025-10-15,69.8,overdue,USD
INV-0043543,ACCT-04479,CUST-04176,2025-07-01,174.0,paid,USD
INV-0043544,ACCT-04123,CUST-00010,2025-04-21,500.42,paid,USD
INV-0043545,ACCT-01122,CUST-04278,2025-12-06,162.49,void,EUR
INV-0043546,ACCT-03309,CUST-03486,2025-03-25,226.98,paid,USD
INV-0043547,ACCT-05838,CUST-04259,2025-10-05,381.01,paid,USD
INV-0043548,ACCT-01634,CUST-04284,2025-08-20,276.4,paid,USD
INV-0043549,ACCT-00820,CUST-02506,2025-09-04,166.14,paid,EUR
INV-0043550,ACCT-03726,CUST-03896,2025-12-11,106.22,paid,USD
INV-0043551,ACCT-03878,CUST-01853,2025-12-24,265.88,paid,USD
INV-0043552,ACCT-05840,CUST-01252,2025-07-20,477.14,paid,USD
INV-0043553,ACCT-04266,CUST-04425,2025-08-14,287.25,paid,USD
INV-0043554,ACCT-01988,CUST-04526,2025-12-07,639.29,overdue,USD
INV-0043555,ACCT-04417,CUST-04668,2025-08-03,1201.4,paid,USD
INV-0043556,ACCT-01649,CUST-00531,2025-04-04,247.12,paid,USD
INV-0043557,ACCT-00492,CUST-01173,2025-03-16,16.22,paid,EUR
INV-0043558,ACCT-01389,CUST-02929,2025-10-02,277.27,paid,EUR
INV-0043559,ACCT-03278,CUST-02170,2025-08-13,1341.25,paid,EUR
INV-0043560,ACCT-01271,CUST-02232,2025-02-24,146.49,overdue,USD
INV-0043561,ACCT-00285,CUST-00418,2025-12-09,41.36,paid,USD
INV-0043562,ACCT-00942,CUST-00498,2025-11-10,250.19,paid,USD
INV-0043563,ACCT-03857,CUST-00813,2025-07-30,461.55,issued,USD
INV-0043564,ACCT-04033,CUST-02545,2025-02-19,328.41,paid,USD
INV-0043565,ACCT-04724,CUST-03787,2025-09-24,947.88,paid,USD
INV-0043566,ACCT-04660,CUST-03618,2025-04-09,1151.62,paid,USD
INV-0043567,ACCT-02506,CUST-00283,2025-07-03,233.31,paid,USD
INV-0043568,ACCT-01048,CUST-01291,2025-05-15,246.71,paid,USD
INV-0043569,ACCT-04322,CUST-03184,2025-06-03,118.12,void,USD
INV-0043570,ACCT-04121,CUST-03132,2025-09-07,762.99,paid,USD
INV-0043571,ACCT-03980,CUST-02807,2025-12-01,195.31,paid,USD
INV-0043572,ACCT-02748,CUST-04666,2025-05-17,370.91,paid,USD
INV-0043573,ACCT-05161,CUST-04721,2025-10-27,316.81,issued,USD
INV-0043574,ACCT-01857,CUST-03561,2025-07-04,225.57,issued,USD
INV-0043575,ACCT-02409,CUST-02954,2025-09-04,224.04,paid,USD
INV-0043576,ACCT-01986,CUST-00681,2025-03-06,650.57,paid,USD
INV-0043577,ACCT-05349,CUST-01212,2025-05-14,569.59,issued,USD
INV-0043578,ACCT-04804,CUST-00344,2025-03-15,399.46,issued,USD
INV-0043579,ACCT-03595,CUST-02567,2025-06-27,241.04,overdue,USD
INV-0043580,ACCT-05179,CUST-01818,2025-05-07,801.41,issued,USD
INV-0043581,ACCT-03821,CUST-01425,2025-03-16,616.49,paid,EUR
INV-0043582,ACCT-01405,CUST-01469,2025-11-26,725.66,overdue,USD
INV-0043583,ACCT-01265,CUST-03871,2025-12-06,329.34,paid,GBP
INV-0043584,ACCT-01816,CUST-02594,2025-05-27,580.73,paid,EUR
INV-0043585,ACCT-00069,CUST-04640,2025-04-27,364.75,paid,EUR
INV-0043586,ACCT-01029,CUST-00034,2025-05-27,161.8,issued,USD
INV-0043587,ACCT-00140,CUST-04924,2025-09-02,284.92,issued,EUR
INV-0043588,ACCT-05655,CUST-00249,2025-09-18,743.66,paid,USD
INV-0043589,ACCT-02408,CUST-02196,2025-04-12,495.69,paid,USD
INV-0043590,ACCT-02141,CUST-02005,2025-05-12,576.95,paid,USD
INV-0043591,ACCT-04471,CUST-01495,2025-10-16,365.13,overdue,USD
INV-0043592,ACCT-05339,CUST-02008,2025-08-16,195.87,paid,USD
INV-0043593,ACCT-00769,CUST-03386,2025-03-13,329.12,overdue,USD
INV-0043594,ACCT-03354,CUST-00079,2025-01-25,156.37,paid,EUR
INV-0043595,ACCT-01918,CUST-00626,2025-01-22,53.49,overdue,GBP
INV-0043596,ACCT-03713,CUST-02867,2025-06-03,159.6,paid,USD
INV-0043597,ACCT-05645,CUST-04123,2025-12-22,137.45,paid,USD
INV-0043598,ACCT-02114,CUST-00477,2025-06-07,114.77,issued,USD
INV-0043599,ACCT-02795,CUST-04968,2025-12-04,84.46,paid,USD
INV-0043600,ACCT-03531,CUST-04827,2025-04-17,751.59,paid,GBP
INV-0043601,ACCT-02037,CUST-02712,2025-06-10,491.7,paid,USD
INV-0043602,ACCT-01855,CUST-03836,2025-12-13,127.32,paid,USD
INV-0043603,ACCT-01205,CUST-00961,2025-01-12,137.67,paid,USD
INV-0043604,ACCT-03213,CUST-02375,2025-07-22,290.34,paid,USD
INV-0043605,ACCT-03451,CUST-01956,2025-09-15,787.34,paid,EUR
INV-0043606,ACCT-04340,CUST-02239,2025-09-22,87.81,paid,USD
INV-0043607,ACCT-02589,CUST-04474,2025-06-13,214.32,paid,USD
INV-0043608,ACCT-03979,CUST-00436,2025-11-14,145.35,paid,USD
INV-0043609,ACCT-02599,CUST-00646,2025-01-06,669.39,issued,EUR
INV-0043610,ACCT-02204,CUST-00522,2025-01-14,401.89,overdue,USD
INV-0043611,ACCT-00681,CUST-02491,2025-08-29,405.63,paid,USD
INV-0043612,ACCT-01946,CUST-03034,2025-02-22,425.55,paid,USD
INV-0043613,ACCT-02770,CUST-02678,2025-04-27,286.96,paid,USD
INV-0043614,ACCT-03536,CUST-01839,2025-04-23,700.24,issued,USD
INV-0043615,ACCT-03708,CUST-01387,2025-03-07,18.56,paid,USD
INV-0043616,ACCT-02253,CUST-01898,2025-07-30,423.6,issued,USD
INV-0043617,ACCT-03541,CUST-03724,2025-04-10,130.71,paid,USD
INV-0043618,ACCT-05401,CUST-01152,2025-10-24,802.49,paid,USD
INV-0043619,ACCT-02554,CUST-03959,2025-04-01,262.6,overdue,USD
INV-0043620,ACCT-03244,CUST-00957,2025-10-27,241.13,issued,USD
INV-0043621,ACCT-04484,CUST-01073,2025-02-04,557.64,paid,USD
INV-0043622,ACCT-03509,CUST-04921,2025-07-15,471.6,paid,USD
INV-0043623,ACCT-05872,CUST-03032,2025-09-07,738.97,paid,USD
INV-0043624,ACCT-01504,CUST-01154,2025-09-01,1131.65,issued,USD
INV-0043625,ACCT-05650,CUST-00176,2025-10-25,553.24,overdue,GBP
INV-0043626,ACCT-01682,CUST-01390,2025-07-14,601.72,paid,GBP
INV-0043627,ACCT-01422,CUST-00869,2025-08-31,113.43,paid,USD
INV-0043628,ACCT-03297,CUST-01039,2025-12-12,586.85,issued,USD
INV-0043629,ACCT-02634,CUST-01681,2025-08-27,1149.66,paid,USD
INV-0043630,ACCT-04605,CUST-02470,2025-06-02,111.25,paid,USD
INV-0043631,ACCT-00238,CUST-01029,2025-05-16,341.4,paid,USD
INV-0043632,ACCT-03990,CUST-04046,2025-08-13,335.24,issued,USD
INV-0043633,ACCT-03207,CUST-04197,2025-04-29,279.48,issued,USD
INV-0043634,ACCT-04788,CUST-03757,2025-01-01,234.41,overdue,USD
INV-0043635,ACCT-04259,CUST-04804,2025-02-04,501.89,overdue,USD
INV-0043636,ACCT-02289,CUST-02448,2025-06-26,124.61,paid,GBP
INV-0043637,ACCT-01042,CUST-04384,2025-02-17,158.38,paid,USD
INV-0043638,ACCT-02399,CUST-00130,2025-04-22,141.86,paid,USD
INV-0043639,ACCT-05785,CUST-00695,2025-10-03,576.53,paid,USD
INV-0043640,ACCT-05217,CUST-04143,2025-12-29,269.97,paid,USD
INV-0043641,ACCT-02886,CUST-04111,2025-12-27,753.06,paid,USD
INV-0043642,ACCT-02564,CUST-03572,2025-10-30,223.08,paid,USD
INV-0043643,ACCT-00966,CUST-04799,2025-08-25,629.06,overdue,USD
INV-0043644,ACCT-05301,CUST-01700,2025-09-13,579.93,paid,USD
INV-0043645,ACCT-00353,CUST-01566,2025-06-08,607.18,paid,EUR
INV-0043646,ACCT-04716,CUST-01977,2025-02-14,435.12,issued,GBP
INV-0043647,ACCT-04653,CUST-03620,2025-05-10,305.93,paid,USD
INV-0043648,ACCT-02172,CUST-02799,2025-12-04,443.0,overdue,GBP
INV-0043649,ACCT-03617,CUST-00569,2025-07-31,414.45,paid,USD
INV-0043650,ACCT-00311,CUST-02555,2025-06-15,423.66,paid,USD
INV-0043651,ACCT-01872,CUST-04836,2025-12-09,229.03,paid,USD
INV-0043652,ACCT-00318,CUST-02256,2025-10-08,139.59,issued,USD
INV-0043653,ACCT-04705,CUST-02285,2025-05-26,810.91,issued,USD
INV-0043654,ACCT-00475,CUST-02682,2025-09-27,38.7,paid,USD
INV-0043655,ACCT-00610,CUST-02920,2025-03-16,419.95,issued,USD
INV-0043656,ACCT-05197,CUST-04110,2025-07-13,1373.69,issued,USD
INV-0043657,ACCT-04482,CUST-02131,2025-06-09,176.19,paid,USD
INV-0043658,ACCT-05629,CUST-04817,2025-08-29,428.49,paid,USD
INV-0043659,ACCT-05177,CUST-02418,2025-07-31,116.07,overdue,USD
INV-0043660,ACCT-05211,CUST-00852,2025-11-15,888.79,paid,USD
INV-0043661,ACCT-05252,CUST-02389,2025-05-05,203.83,paid,USD
INV-0043662,ACCT-05544,CUST-04817,2025-07-31,86.42,issued,USD
INV-0043663,ACCT-02866,CUST-02363,2025-04-20,692.53,issued,USD
INV-0043664,ACCT-04584,CUST-04838,2025-07-02,638.62,paid,GBP
INV-0043665,ACCT-03498,CUST-04481,2025-01-08,740.1,issued,USD
INV-0043666,ACCT-04896,CUST-04834,2025-11-29,150.19,paid,USD
INV-0043667,ACCT-05413,CUST-03009,2025-08-15,1117.85,paid,USD
