payment_id,invoice_id,customer_id,payment_date,payment_amount,status,currency
PAY-0041704,INV-0016992,CUST-00507,2025-04-05,594.35,succeeded,EUR
PAY-0041705,INV-0002813,CUST-03494,2025-07-26,758.21,succeeded,GBP
PAY-0041706,INV-0001694,CUST-04665,2025-07-04,464.33,succeeded,USD
PAY-0041707,INV-0008737,CUST-04637,2025-07-07,254.48,succeeded,USD
PAY-0041708,INV-0001885,CUST-04178,2025-02-17,476.46,succeeded,USD
PAY-0041709,INV-0000460,CUST-04732,2025-11-13,623.18,succeeded,USD
PAY-0041710,INV-0027362,CUST-01022,2025-07-07,687.22,succeeded,USD
PAY-0041711,INV-0012246,CUST-00801,2025-06-16,301.69,succeeded,USD
PAY-0041712,INV-0032966,CUST-00214,2025-12-13,805.98,succeeded,USD
PAY-0041713,INV-0013422,CUST-01626,2025-02-23,234.59,succeeded,USD
PAY-0041714,INV-0025237,CUST-04385,2025-07-13,387.34,succeeded,EUR
PAY-0041715,INV-0034466,CUST-00278,2025-07-04,1337.5,succeeded,USD
PAY-0041716,INV-0007423,CUST-00352,2025-01-16,425.84,succeeded,USD
PAY-0041717,INV-0024374,CUST-04274,2025-08-26,687.98,succeeded,USD
PAY-0041718,INV-0020482,CUST-01896,2025-04-19,322.49,succeeded,USD
PAY-0041719,INV-0015626,CUST-01971,2025-04-02,704.19,succeeded,EUR
PAY-0041720,INV-0019948,CUST-03109,2025-10-06,303.81,succeeded,USD
PAY-0041721,INV-0040841,CUST-02401,2025-09-16,226.1,succeeded,USD
PAY-0041722,INV-0036663,CUST-00579,2025-03-16,768.22,succeeded,USD
PAY-0041723,INV-0037430,CUST-01535,2025-10-24,208.3,succeeded,USD
PAY-0041724,INV-0027483,CUST-02716,2025-02-21,289.7,succeeded,USD
PAY-0041725,INV-0028039,CUST-02757,2025-12-22,260.96,succeeded,USD
PAY-0041726,INV-0022354,CUST-04995,2025-10-27,963.43,failed,USD
PAY-0041727,INV-0013712,CUST-02723,2025-09-08,130.93,failed,USD
PAY-0041728,INV-0023530,CUST-00591,2025-06-23,142.87,succeeded,USD
PAY-0041729,INV-0001499,CUST-04749,2025-08-02,1120.89,succeeded,USD
PAY-0041730,INV-0025315,CUST-01930,2025-05-07,440.34,succeeded,USD
PAY-0041731,INV-0041765,CUST-03673,2025-08-22,207.34,succeeded,EUR
PAY-0041732,INV-0005108,CUST-00718,2025-11-12,596.06,succeeded,EUR
PAY-0041733,INV-0020306,CUST-00955,2025-08-12,160.26,succeeded,USD
PAY-0041734,INV-0011497,CUST-01648,2025-07-28,675.45,succeeded,USD
PAY-0041735,INV-0038930,CUST-03158,2025-06-04,186.48,succeeded,USD
PAY-0041736,INV-0012347,CUST-00938,2025-09-20,447.29,succeeded,USD
PAY-0041737,INV-0007126,CUST-01209,2025-09-07,45.15,succeeded,USD
PAY-0041738,INV-0010258,CUST-00399,2025-01-28,323.38,succeeded,USD
PAY-0041739,INV-0019637,CUST-02711,2025-10-26,599.72,succeeded,EUR
PAY-0041740,INV-0025304,CUST-01270,2025-03-13,1144.67,succeeded,USD
PAY-0041741,INV-0044039,CUST-01883,2025-11-15,615.55,succeeded,USD
PAY-0041742,INV-0015761,CUST-01695,2025-11-11,168.73,succeeded,USD
PAY-0041743,INV-0026117,CUST-01995,2025-10-27,476.57,succeeded,USD
PAY-0041744,INV-0022788,CUST-02347,2025-05-20,251.2,succeeded,USD
PAY-0041745,INV-0043264,CUST-03396,2025-02-18,214.26,failed,USD
PAY-0041746,INV-0025500,CUST-01262,2025-12-21,401.01,succeeded,USD
PAY-0041747,INV-0016842,CUST-04584,2025-03-30,909.33,succeeded,USD
PAY-0041748,INV-0044485,CUST-01659,2025-12-18,333.57,succeeded,USD
PAY-0041749,INV-0041952,CUST-00685,2025-01-10,86.53,succeeded,USD
PAY-0041750,INV-0044545,CUST-02477,2025-08-17,553.14,succeeded,USD
PAY-0041751,INV-0003227,CUST-02448,2025-04-29,214.86,succeeded,EUR
PAY-0041752,INV-0008205,CUST-00164,2025-03-11,343.76,succeeded,USD
PAY-0041753,INV-0041539,CUST-02226,2025-04-04,384.34,succeeded,USD
PAY-0041754,INV-0030145,CUST-02628,2025-05-13,859.38,succeeded,EUR
PAY-0041755,INV-0044729,CUST-03198,2025-06-04,441.34,succeeded,USD
PAY-0041756,INV-0001288,CUST-01945,2025-10-23,347.96,succeeded,USD
PAY-0041757,INV-0000659,CUST-00159,2025-05-02,821.94,succeeded,USD
PAY-0041758,INV-0029403,CUST-03298,2025-02-21,231.27,succeeded,USD
PAY-0041759,INV-0007874,CUST-03353,2025-02-06,53.64,succeeded,USD
PAY-0041760,INV-0005485,CUST-04720,2025-03-08,527.61,succeeded,USD
PAY-0041761,INV-0033741,CUST-01010,2025-02-06,366.37,succeeded,USD
PAY-0041762,INV-0044249,CUST-02359,2025-08-26,374.09,succeeded,USD
PAY-0041763,INV-0042791,CUST-02979,2025-10-17,776.47,succeeded,USD
PAY-0041764,INV-0018731,CUST-03281,2025-11-04,578.2,succeeded,USD
PAY-0041765,INV-0008490,CUST-00148,2025-02-14,172.63,succeeded,USD
PAY-0041766,INV-0014278,CUST-04614,2025-11-11,197.37,failed,EUR
PAY-0041767,INV-0010298,CUST-00582,2025-04-30,83.04,succeeded,USD
PAY-0041768,INV-0011068,CUST-00734,2025-11-07,108.13,succeeded,USD
PAY-0041769,INV-0004154,CUST-03837,2025-05-09,227.62,succeeded,USD
PAY-0041770,INV-0013631,CUST-00199,2025-09-06,712.43,succeeded,GBP
PAY-0041771,INV-0020252,CUST-02714,2025-10-27,535.4,pending,USD
PAY-0041772,INV-0011835,CUST-00496,2025-11-25,414.75,succeeded,USD
PAY-0041773,INV-0022333,CUST-03121,2025-11-20,447.32,succeeded,USD
PAY-0041774,INV-0030629,CUST-02237,2025-06-16,571.22,succeeded,USD
PAY-0041775,INV-0036141,CUST-01197,2025-10-01,302.82,succeeded,GBP
PAY-0041776,INV-0015092,CUST-01188,2025-07-09,594.98,succeeded,GBP
PAY-0041777,INV-0014116,CUST-04441,2025-12-20,721.52,succeeded,USD
PAY-0041778,INV-0044565,CUST-00471,2025-07-17,25.94,succeeded,USD
PAY-0041779,INV-0018302,CUST-04757,2025-09-10,323.72,succeeded,USD
PAY-0041780,INV-0022434,CUST-03540,2025-02-22,643.72,succeeded,USD
PAY-0041781,INV-0040402,CUST-03159,2025-05-31,608.08,succeeded,USD
PAY-0041782,INV-0035912,CUST-02127,2025-09-16,417.91,failed,EUR
PAY-0041783,INV-0025087,CUST-02505,2025-08-24,249.89,succeeded,USD
PAY-0041784,INV-0007577,CUST-00796,2025-10-10,768.46,succeeded,EUR
PAY-0041785,INV-0015756,CUST-03915,2025-07-16,393.09,succeeded,USD
PAY-0041786,INV-0000611,CUST-03562,2025-09-20,193.18,succeeded,EUR
PAY-0041787,INV-0008870,CUST-04540,2025-01-26,33.24,succeeded,USD
PAY-0041788,INV-0022772,CUST-04543,2025-05-08,527.42,succeeded,USD
PAY-0041789,INV-0020707,CUST-04467,2025-10-23,206.99,failed,USD
PAY-0041790,INV-0038417,CUST-02405,2025-11-27,499.88,failed,USD
PAY-0041791,INV-0013947,CUST-03005,2025-07-06,355.19,pending,USD
PAY-0041792,INV-0034935,CUST-04427,2025-02-06,104.39,succeeded,USD
PAY-0041793,INV-0035354,CUST-01811,2025-06-29,696.46,pending,USD
PAY-0041794,INV-0009782,CUST-00858,2025-10-26,263.69,succeeded,EUR
PAY-0041795,INV-0012676,CUST-01121,2025-01-29,188.92,succeeded,USD
PAY-0041796,INV-0040738,CUST-02246,2025-12-16,600.93,succeeded,USD
PAY-0041797,INV-0003743,CUST-03353,2025-10-28,311.31,succeeded,EUR
PAY-0041798,INV-0004962,CUST-03567,2025-10-22,165.39,succeeded,USD
PAY-0041799,INV-0019855,CUST-04932,2025-10-23,938.19,succeeded,USD
PAY-0041800,INV-0019792,CUST-02519,2025-01-26,375.68,succeeded,EUR
PAY-0041801,INV-0043212,CUST-01944,2025-09-19,622.07,succeeded,EUR
PAY-0041802,INV-0006970,CUST-02866,2025-05-02,954.78,failed,USD
PAY-0041803,INV-0032009,CUST-00578,2025-03-13,354.85,succeeded,EUR
PAY-0041804,INV-0014978,CUST-01532,2025-09-01,366.98,succeeded,USD
PAY-0041805,INV-0035344,CUST-04196,2025-02-16,265.19,failed,EUR
PAY-0041806,INV-0008211,CUST-00837,2025-11-05,294.48,succeeded,GBP
PAY-0041807,INV-0013986,CUST-04458,2025-07-24,332.49,succeeded,USD
PAY-0041808,INV-0024825,CUST-03134,2025-03-22,257.05,succeeded,EUR
PAY-0041809,INV-0027714,CUST-00413,2025-08-22,216.19,succeeded,EUR
PAY-0041810,INV-0009042,CUST-01255,2025-01-14,91.08,failed,GBP
PAY-0041811,INV-0037470,CUST-04830,2025-01-22,350.98,succeeded,USD
PAY-0041812,INV-0002717,CUST-04059,2025-08-05,228.36,pending,USD
PAY-0041813,INV-0029575,CUST-02812,2025-01-04,621.53,succeeded,USD
PAY-0041814,INV-0044079,CUST-04049,2025-07-23,568.21,succeeded,USD
PAY-0041815,INV-0006919,CUST-03070,2025-05-02,910.25,succeeded,USD
PAY-0041816,INV-0040342,CUST-02207,2025-06-27,701.64,succeeded,USD
PAY-0041817,INV-0026802,CUST-02531,2025-08-02,359.81,failed,USD
PAY-0041818,INV-0041322,CUST-02554,2025-09-06,211.0,succeeded,USD
PAY-0041819,INV-0023783,CUST-00802,2025-08-29,133.24,succeeded,USD
PAY-0041820,INV-0008380,CUST-02530,2025-06-10,674.89,pending,USD
PAY-0041821,INV-0026215,CUST-01512,2025-09-30,536.89,succeeded,USD
PAY-0041822,INV-0042321,CUST-01712,2025-04-24,216.45,succeeded,USD
PAY-0041823,INV-0016251,CUST-03271,2025-05-06,169.83,succeeded,EUR
PAY-0041824,INV-0013332,CUST-02804,2025-05-06,238.45,succeeded,USD
PAY-0041825,INV-0027565,CUST-01179,2025-11-22,1052.04,succeeded,USD
PAY-0041826,INV-0044337,CUST-04614,2025-06-27,129.99,succeeded,EUR
PAY-0041827,INV-0001913,CUST-03222,2025-07-13,199.79,pending,USD
PAY-0041828,INV-0043032,CUST-04169,2025-05-29,351.94,succeeded,USD
PAY-0041829,INV-0041623,CUST-01638,2025-04-29,206.68,succeeded,GBP
PAY-0041830,INV-0011466,CUST-00295,2025-08-11,444.1,succeeded,USD
PAY-0041831,INV-0043593,CUST-00343,2025-06-18,240.01,failed,USD
PAY-0041832,INV-0013330,CUST-02568,2025-02-27,215.11,succeeded,USD
PAY-0041833,INV-0044760,CUST-00399,2025-08-18,549.0,failed,USD
PAY-0041834,INV-0006304,CUST-03499,2025-12-14,758.2,succeeded,USD
PAY-0041835,INV-0013838,CUST-04317,2025-01-07,561.67,succeeded,EUR
PAY-0041836,INV-0035333,CUST-03304,2025-06-01,292.37,succeeded,USD
PAY-0041837,INV-0015118,CUST-03542,2025-03-20,320.16,succeeded,USD
PAY-0041838,INV-0010091,CUST-01740,2025-09-15,148.89,succeeded,GBP
PAY-0041839,INV-0009968,CUST-00510,2025-11-14,135.3,succeeded,USD
PAY-0041840,INV-0019641,CUST-01935,2025-08-30,655.74,succeeded,USD
PAY-0041841,INV-0028136,CUST-02981,2025-01-24,606.44,succeeded,USD
PAY-0041842,INV-0015893,CUST-02356,2025-02-12,265.04,succeeded,USD
PAY-0041843,INV-0035786,CUST-03612,2025-10-27,238.33,pending,USD
PAY-0041844,INV-0018281,CUST-02630,2025-01-03,457.63,succeeded,USD
PAY-0041845,INV-0011114,CUST-00869,2025-07-22,250.49,succeeded,USD
PAY-0041846,INV-0005440,CUST-00349,2025-03-02,155.83,succeeded,USD
PAY-0041847,INV-0036635,CUST-00098,2025-02-27,469.87,succeeded,EUR
PAY-0041848,INV-0025012,CUST-01956,2025-04-30,631.35,succeeded,USD
PAY-0041849,INV-0017614,CUST-03773,2025-06-20,63.69,succeeded,USD
PAY-0041850,INV-0002620,CUST-04848,2025-06-25,358.75,succeeded,USD
PAY-0041851,INV-0021434,CUST-03579,2025-09-23,246.21,succeeded,USD
PAY-0041852,INV-0004326,CUST-01007,2025-09-17,321.31,succeeded,USD
PAY-0041853,INV-0037569,CUST-03562,2025-05-22,458.45,succeeded,EUR
PAY-0041854,INV-0005372,CUST-01524,2025-07-06,57.54,succeeded,USD
PAY-0041855,INV-0017400,CUST-02683,2025-04-17,332.69,succeeded,USD
PAY-0041856,INV-0006429,CUST-04616,2025-12-10,389.86,succeeded,USD
PAY-0041857,INV-0003816,CUST-03031,2025-12-20,434.51,pending,USD
PAY-0041858,INV-0036857,CUST-00849,2025-11-21,181.89,succeeded,USD
PAY-0041859,INV-0025535,CUST-00532,2025-04-26,181.45,succeeded,USD
PAY-0041860,INV-0037167,CUST-00387,2025-05-12,43.52,succeeded,USD
PAY-0041861,INV-0004730,CUST-00660,2025-03-20,291.94,pending,USD
PAY-0041862,INV-0012010,CUST-02562,2025-09-28,149.07,succeeded,USD
PAY-0041863,INV-0008676,CUST-01194,2025-06-24,318.47,succeeded,USD
PAY-0041864,INV-0008642,CUST-00520,2025-04-10,531.8,succeeded,EUR
PAY-0041865,INV-0016259,CUST-01016,2025-11-30,536.76,succeeded,USD
PAY-0041866,INV-0037680,CUST-02686,2025-07-20,312.92,succeeded,USD
PAY-0041867,INV-0025250,CUST-04709,2025-06-24,961.76,succeeded,USD
PAY-0041868,INV-0011214,CUST-04707,2025-12-29,542.37,succeeded,USD
PAY-0041869,INV-0022344,CUST-00211,2025-01-04,1326.83,succeeded,GBP
PAY-0041870,INV-0034113,CUST-04405,2025-04-21,244.51,succeeded,USD
PAY-0041871,INV-0000874,CUST-04939,2025-01-17,374.01,succeeded,USD
PAY-0041872,INV-0041002,CUST-02220,2025-08-12,317.52,succeeded,EUR
PAY-0041873,INV-0002192,CUST-00160,2025-09-25,432.93,succeeded,USD
PAY-0041874,INV-0040613,CUST-03549,2025-03-09,309.98,succeeded,EUR
PAY-0041875,INV-0042524,CUST-01619,2025-02-12,412.41,succeeded,EUR
PAY-0041876,INV-0034207,CUST-04747,2025-03-04,595.9,succeeded,USD
PAY-0041877,INV-0013521,CUST-01495,2025-07-29,367.06,succeeded,USD
PAY-0041878,INV-0003456,CUST-00556,2025-06-04,96.75,succeeded,USD
PAY-0041879,INV-0029265,CUST-04893,2025-09-02,337.65,succeeded,USD
PAY-0041880,INV-0026837,CUST-02836,2025-04-17,251.31,succeeded,USD
PAY-0041881,INV-0023815,CUST-02099,2025-07-03,343.39,succeeded,USD
PAY-0041882,INV-0025484,CUST-04848,2025-01-18,304.06,succeeded,USD
PAY-0041883,INV-0022055,CUST-04255,2025-06-06,488.55,succeeded,USD
PAY-0041884,INV-0042379,CUST-03703,2025-12-16,492.71,succeeded,USD
PAY-0041885,INV-0023313,CUST-02240,2025-12-14,1350.85,succeeded,USD
PAY-0041886,INV-0043739,CUST-04083,2025-06-02,231.0,succeeded,GBP
PAY-0041887,INV-0021718,CUST-02683,2025-05-29,105.03,succeeded,USD
PAY-0041888,INV-0033123,CUST-04332,2025-11-03,123.77,succeeded,USD
PAY-0041889,INV-0007661,CUST-00285,2025-06-23,140.41,succeeded,USD
PAY-0041890,INV-0021462,CUST-01866,2025-03-29,403.99,succeeded,USD
PAY-0041891,INV-0001371,CUST-02115,2025-12-03,633.06,failed,USD
PAY-0041892,INV-0034721,CUST-03379,2025-06-28,60.52,succeeded,EUR
PAY-0041893,INV-0031980,CUST-01785,2025-12-22,203.82,succeeded,USD
PAY-0041894,INV-0010911,CUST-03142,2025-01-21,278.92,succeeded,USD
PAY-0041895,INV-0016865,CUST-03743,2025-06-16,81.94,succeeded,GBP
PAY-0041896,INV-0007031,CUST-01151,2025-08-20,473.43,succeeded,USD
PAY-0041897,INV-0012886,CUST-04109,2025-04-24,525.25,succeeded,EUR
PAY-0041898,INV-0002727,CUST-01620,2025-08-21,520.7,succeeded,USD
PAY-0041899,INV-0036709,CUST-03028,2025-11-18,456.92,succeeded,USD
PAY-0041900,INV-0040357,CUST-02466,2025-06-22,182.78,succeeded,GBP
PAY-0041901,INV-0032727,CUST-03270,2025-03-26,329.38,succeeded,USD
PAY-0041902,INV-0035825,CUST-02821,2025-01-12,197.68,succeeded,USD
PAY-0041903,INV-0031784,CUST-04032,2025-02-15,58.82,succeeded,USD
PAY-0041904,INV-0027187,CUST-03732,2025-12-01,165.18,succeeded,EUR
PAY-0041905,INV-0016191,CUST-04517,2025-01-26,747.01,succeeded,USD
PAY-0041906,INV-0040903,CUST-02609,2025-01-23,658.07,succeeded,USD
PAY-0041907,INV-0044989,CUST-00517,2025-10-09,104.24,succeeded,USD
PAY-0041908,INV-0015571,CUST-04233,2025-09-29,788.0,succeeded,USD
PAY-0041909,INV-0005758,CUST-04885,2025-03-06,117.76,succeeded,USD
PAY-0041910,INV-0034209,CUST-01067,2025-12-16,476.47,succeeded,GBP
PAY-0041911,INV-0018459,CUST-02922,2025-07-24,396.54,succeeded,EUR
PAY-0041912,INV-0029778,CUST-02452,2025-06-22,596.76,pending,USD
PAY-0041913,INV-0040192,CUST-04004,2025-02-15,203.08,succeeded,USD
PAY-0041914,INV-0015399,CUST-00689,2025-10-06,360.83,succeeded,USD
PAY-0041915,INV-0037953,CUST-03282,2025-04-09,222.05,succeeded,USD
PAY-0041916,INV-0031981,CUST-02456,2025-04-09,205.54,succeeded,USD
PAY-0041917,INV-0033204,CUST-04115,2025-05-26,434.52,succeeded,USD
PAY-0041918,INV-0014122,CUST-04394,2025-10-12,252.7,succeeded,USD
PAY-0041919,INV-0040235,CUST-01902,2025-07-07,175.7,pending,USD
PAY-0041920,INV-0001356,CUST-04127,2025-02-08,486.4,succeeded,EUR
PAY-0041921,INV-0026225,CUST-03428,2025-10-24,327.35,succeeded,USD
PAY-0041922,INV-0007157,CUST-01806,2025-03-28,209.87,failed,EUR
PAY-0041923,INV-0039685,CUST-03536,2025-01-03,216.05,succeeded,USD
PAY-0041924,INV-0032998,CUST-00638,2025-02-19,312.92,succeeded,USD
PAY-0041925,INV-0009839,CUST-03442,2025-05-18,283.14,succeeded,USD
PAY-0041926,INV-0031810,CUST-04712,2025-12-29,165.72,succeeded,USD
PAY-0041927,INV-0029304,CUST-02675,2025-09-13,405.22,succeeded,USD
PAY-0041928,INV-0014276,CUST-04745,2025-07-18,482.13,succeeded,USD
PAY-0041929,INV-0024427,CUST-03343,2025-09-07,1015.37,failed,USD
PAY-0041930,INV-0034101,CUST-00700,2025-11-27,368.86,succeeded,USD
PAY-0041931,INV-0027246,CUST-03185,2025-01-28,258.75,succeeded,USD
PAY-0041932,INV-0002073,CUST-01763,2025-11-11,39.42,succeeded,USD
PAY-0041933,INV-0040269,CUST-01187,2025-04-01,1180.94,succeeded,USD
PAY-0041934,INV-0024648,CUST-04007,2025-12-26,31.8,succeeded,USD
PAY-0041935,INV-0018708,CUST-03934,2025-03-27,486.27,succeeded,USD
PAY-0041936,INV-0002227,CUST-04141,2025-09-24,298.61,succeeded,USD
PAY-0041937,INV-0001422,CUST-02605,2025-07-26,43.37,succeeded,GBP
PAY-0041938,INV-0037829,CUST-04979,2025-09-15,386.4,succeeded,USD
PAY-0041939,INV-0014366,CUST-04495,2025-07-23,87.6,failed,USD
PAY-0041940,INV-0007379,CUST-00121,2025-02-18,590.41,succeeded,USD
PAY-0041941,INV-0021562,CUST-01167,2025-05-30,939.07,succeeded,USD
PAY-0041942,INV-0022555,CUST-02738,2025-02-20,265.34,succeeded,USD
PAY-0041943,INV-0025494,CUST-03755,2025-10-04,264.69,succeeded,USD
PAY-0041944,INV-0013869,CUST-00963,2025-02-20,394.05,succeeded,USD
PAY-0041945,INV-0016096,CUST-00616,2025-08-27,430.86,succeeded,USD
PAY-0041946,INV-0007109,CUST-02018,2025-04-14,71.02,succeeded,USD
PAY-0041947,INV-0043433,CUST-04365,2025-01-06,886.92,succeeded,USD
PAY-0041948,INV-0037472,CUST-03535,2025-03-29,252.05,succeeded,USD
PAY-0041949,INV-0043989,CUST-04899,2025-10-09,150.51,succeeded,USD
PAY-0041950,INV-0010661,CUST-04272,2025-03-28,214.3,succeeded,USD
PAY-0041951,INV-0008490,CUST-02950,2025-05-07,78.94,succeeded,USD
PAY-0041952,INV-0026662,CUST-02379,2025-02-07,232.84,succeeded,USD
PAY-0041953,INV-0032863,CUST-00778,2025-02-04,482.19,succeeded,USD
PAY-0041954,INV-0031909,CUST-02590,2025-05-16,223.67,succeeded,GBP
PAY-0041955,INV-0020828,CUST-00704,2025-08-17,552.81,succeeded,EUR
PAY-0041956,INV-0009817,CUST-04791,2025-12-03,441.32,succeeded,USD
PAY-0041957,INV-0021902,CUST-03749,2025-03-19,523.97,succeeded,USD
PAY-0041958,INV-0001646,CUST-02420,2025-07-04,1371.58,succeeded,USD
PAY-0041959,INV-0011745,CUST-02825,2025-10-07,477.6,succeeded,USD
PAY-0041960,INV-0001395,CUST-01012,2025-02-19,788.27,pending,USD
PAY-0041961,INV-0011945,CUST-04229,2025-07-14,973.29,succeeded,USD
PAY-0041962,INV-0012023,CUST-04493,2025-06-19,519.46,pending,USD
PAY-0041963,INV-0006335,CUST-03460,2025-07-21,256.8,succeeded,USD
PAY-0041964,INV-0026713,CUST-04401,2025-02-05,560.05,succeeded,USD
PAY-0041965,INV-0036541,CUST-02461,2025-09-30,195.1,succeeded,USD
PAY-0041966,INV-0027106,CUST-00678,2025-12-17,113.24,succeeded,USD
PAY-0041967,INV-0000261,CUST-02988,2025-04-03,257.25,succeeded,USD
PAY-0041968,INV-0009352,CUST-03067,2025-06-15,890.26,succeeded,USD
PAY-0041969,INV-0001445,CUST-04197,2025-10-27,256.96,succeeded,USD
PAY-0041970,INV-0016634,CUST-04982,2025-10-15,191.14,succeeded,USD
PAY-0041971,INV-0024781,CUST-01672,2025-10-21,177.15,succeeded,EUR
PAY-0041972,INV-0020765,CUST-04181,2025-03-05,236.71,succeeded,USD
PAY-0041973,INV-0041156,CUST-04284,2025-05-12,547.35,succeeded,USD
PAY-0041974,INV-0017777,CUST-00299,2025-05-31,461.92,succeeded,USD
PAY-0041975,INV-0037302,CUST-04846,2025-08-02,346.35,succeeded,USD
PAY-0041976,INV-0038753,CUST-03472,2025-08-25,64.54,succeeded,USD
PAY-0041977,INV-0033539,CUST-01263,2025-09-25,135.05,succeeded,USD
PAY-0041978,INV-0038158,CUST-03545,2025-02-07,102.36,succeeded,EUR
PAY-0041979,INV-0005905,CUST-01093,2025-04-22,335.53,succeeded,USD
PAY-0041980,INV-0010454,CUST-03640,2025-04-25,253.17,succeeded,USD
PAY-0041981,INV-0015763,CUST-01401,2025-11-27,633.3,succeeded,EUR
PAY-0041982,INV-0026904,CUST-00387,2025-05-10,120.29,failed,USD
PAY-0041983,INV-0030512,CUST-04394,2025-06-17,246.35,succeeded,USD
PAY-0041984,INV-0012095,CUST-00615,2025-09-06,823.75,succeeded,USD
PAY-0041985,INV-0042916,CUST-00794,2025-03-24,454.28,pending,USD
PAY-0041986,INV-0002254,CUST-03003,2025-03-14,708.79,succeeded,USD
PAY-0041987,INV-0038338,CUST-04324,2025-11-26,469.26,succeeded,USD
PAY-0041988,INV-0009175,CUST-04835,2025-11-03,246.87,succeeded,EUR
PAY-0041989,INV-0013406,CUST-02585,2025-07-12,279.85,succeeded,USD
PAY-0041990,INV-0027368,CUST-01469,2025-11-21,488.86,succeeded,EUR
PAY-0041991,INV-0004395,CUST-02368,2025-08-28,808.16,succeeded,EUR
PAY-0041992,INV-0012052,CUST-03101,2025-06-15,697.85,succeeded,USD
PAY-0041993,INV-0018289,CUST-03965,2025-07-26,447.44,succeeded,GBP
PAY-0041994,INV-0015122,CUST-04036,2025-11-30,380.38,succeeded,USD
PAY-0041995,INV-0027820,CUST-02098,2025-05-28,275.93,succeeded,USD
PAY-0041996,INV-0023545,CUST-03599,2025-09-23,544.16,succeeded,USD
PAY-0041997,INV-0007949,CUST-02604,2025-10-29,350.39,succeeded,USD
PAY-0041998,INV-0019603,CUST-00598,2025-03-14,491.86,succeeded,EUR
PAY-0041999,INV-0017131,CUST-01923,2025-10-24,586.68,succeeded,USD
PAY-0042000,INV-0005589,CUST-04986,2025-03-31,243.57,succeeded,USD
PAY-0042001,INV-0032659,CUST-00196,2025-12-07,785.13,succeeded,GBP
PAY-0042002,INV-0022253,CUST-02797,2025-01-29,295.99,succeeded,USD
PAY-0042003,INV-0006039,CUST-00925,2025-02-13,772.07,succeeded,USD
PAY-0042004,INV-0004882,CUST-00945,2025-12-29,518.87,succeeded,USD
PAY-0042005,INV-0040057,CUST-03465,2025-04-22,7.24,succeeded,GBP
PAY-0042006,INV-0022635,CUST-02833,2025-08-23,426.85,succeeded,USD
PAY-0042007,INV-0019512,CUST-02643,2025-12-22,201.16,succeeded,USD
PAY-0042008,INV-0004395,CUST-03726,2025-05-21,298.7,succeeded,USD
PAY-0042009,INV-0022550,CUST-03154,2025-05-02,503.39,failed,EUR
PAY-0042010,INV-0035852,CUST-02616,2025-09-20,447.46,succeeded,EUR
PAY-0042011,INV-0015652,CUST-01870,2025-01-08,197.16,succeeded,USD
PAY-0042012,INV-0015035,CUST-03426,2025-03-26,562.1,succeeded,USD
PAY-0042013,INV-0015085,CUST-00991,2025-04-24,211.38,succeeded,GBP
PAY-0042014,INV-0044944,CUST-04515,2025-01-18,423.18,succeeded,GBP
PAY-0042015,INV-0039113,CUST-03118,2025-03-28,767.11,succeeded,USD
PAY-0042016,INV-0028102,CUST-01340,2025-09-09,233.84,succeeded,USD
PAY-0042017,INV-0010352,CUST-04180,2025-02-07,54.26,failed,USD
PAY-0042018,INV-0039788,CUST-01977,2025-04-01,543.24,succeeded,USD
PAY-0042019,INV-0016275,CUST-01431,2025-04-02,62.53,succeeded,USD
PAY-0042020,INV-0021376,CUST-04275,2025-02-19,322.07,succeeded,USD
PAY-0042021,INV-0027645,CUST-02725,2025-07-19,349.13,succeeded,EUR
PAY-0042022,INV-0010919,CUST-04659,2025-06-05,544.99,succeeded,EUR
PAY-0042023,INV-0010552,CUST-04500,2025-09-07,488.87,succeeded,USD
PAY-0042024,INV-0008568,CUST-01372,2025-01-20,667.88,succeeded,USD
PAY-0042025,INV-0011702,CUST-04292,2025-08-01,262.55,succeeded,USD
PAY-0042026,INV-0014381,CUST-04821,2025-11-01,195.99,succeeded,USD
PAY-0042027,INV-0033310,CUST-02979,2025-03-30,260.51,succeeded,USD
PAY-0042028,INV-0042721,CUST-03014,2025-12-21,380.41,succeeded,USD
PAY-0042029,INV-0015243,CUST-01860,2025-12-08,102.47,succeeded,USD
PAY-0042030,INV-0034291,CUST-03379,2025-05-08,302.81,succeeded,USD
PAY-0042031,INV-0002484,CUST-01988,2025-12-16,778.79,succeeded,USD
PAY-0042032,INV-0025297,CUST-03145,2025-12-14,105.99,succeeded,USD
PAY-0042033,INV-0005855,CUST-00483,2025-11-20,417.32,failed,EUR
PAY-0042034,INV-0023570,CUST-02321,2025-01-27,874.12,succeeded,USD
PAY-0042035,INV-0044145,CUST-02449,2025-09-28,136.07,succeeded,USD
PAY-0042036,INV-0020045,CUST-01591,2025-12-07,56.56,succeeded,USD
PAY-0042037,INV-0008877,CUST-03631,2025-03-13,139.03,succeeded,USD
PAY-0042038,INV-0036105,CUST-01910,2025-07-02,138.73,failed,USD
PAY-0042039,INV-0023162,CUST-03582,2025-04-30,184.54,succeeded,USD
PAY-0042040,INV-0044149,CUST-01059,2025-11-11,425.3,succeeded,USD
PAY-0042041,INV-0028106,CUST-01931,2025-03-21,337.95,succeeded,GBP
PAY-0042042,INV-0018448,CUST-01452,2025-03-27,179.32,succeeded,USD
PAY-0042043,INV-0041627,CUST-01976,2025-07-10,562.06,succeeded,USD
