order_id,customer_id,product_id,order_date,order_amount,status,currency,channel
ORD-0041522,CUST-01100,PROD-0142,2025-11-03,229.85,completed,USD,sales_led
ORD-0041523,CUST-04096,PROD-0168,2025-04-06,191.42,completed,USD,self_serve
ORD-0041524,CUST-04816,PROD-0179,2025-03-21,241.32,completed,USD,self_serve
ORD-0041525,CUST-01667,PROD-0494,2025-11-06,553.06,completed,USD,partner
ORD-0041526,CUST-04942,PROD-0484,2025-01-22,303.87,completed,GBP,self_serve
ORD-0041527,CUST-04797,PROD-0275,2025-12-01,189.73,completed,USD,self_serve
ORD-0041528,CUST-01767,PROD-0129,2025-11-05,595.7,completed,USD,sales_led
ORD-0041529,CUST-01054,PROD-0259,2025-09-09,151.95,cancelled,USD,self_serve
ORD-0041530,CUST-02450,PROD-0206,2025-04-24,85.45,completed,USD,partner
ORD-0041531,CUST-04329,PROD-0008,2025-09-21,325.03,completed,USD,sales_led
ORD-0041532,CUST-04232,PROD-0183,2025-10-27,83.68,completed,USD,marketplace
ORD-0041533,CUST-03671,PROD-0176,2025-05-09,286.47,completed,USD,sales_led
ORD-0041534,CUST-02389,PROD-0285,2025-11-22,317.4,completed,USD,partner
ORD-0041535,CUST-02131,PROD-0399,2025-10-07,318.05,completed,USD,self_serve
ORD-0041536,CUST-04795,PROD-0413,2025-08-16,278.65,completed,USD,marketplace
ORD-0041537,CUST-02774,PROD-0499,2025-06-01,31.53,completed,USD,self_serve
ORD-0041538,CUST-04189,PROD-0456,2025-05-08,1282.69,cancelled,USD,sales_led
ORD-0041539,CUST-04144,PROD-0078,2025-01-13,92.19,completed,USD,marketplace
ORD-0041540,CUST-03708,PROD-0203,2025-02-22,557.65,completed,USD,sales_led
ORD-0041541,CUST-04401,PROD-0075,2025-06-14,285.0,completed,USD,sales_led
ORD-0041542,CUST-03143,PROD-0209,2025-03-05,146.58,completed,USD,sales_led
ORD-0041543,CUST-02212,PROD-0395,2025-01-21,190.03,completed,USD,marketplace
ORD-0041544,CUST-01032,PROD-0288,2025-08-18,334.75,completed,USD,self_serve
ORD-0041545,CUST-00297,PROD-0363,2025-02-14,157.33,completed,USD,marketplace
ORD-0041546,CUST-00915,PROD-0443,2025-06-29,253.85,completed,USD,marketplace
ORD-0041547,CUST-04881,PROD-0471,2025-07-22,224.87,completed,EUR,marketplace
ORD-0041548,CUST-04333,PROD-0041,2025-09-02,698.88,completed,USD,partner
ORD-0041549,CUST-02372,PROD-0153,2025-07-23,667.81,cancelled,USD,marketplace
ORD-0041550,CUST-01205,PROD-0487,2025-01-27,536.8,completed,USD,marketplace
ORD-0041551,CUST-00523,PROD-0203,2025-12-24,654.66,completed,USD,self_serve
ORD-0041552,CUST-01218,PROD-0385,2025-04-06,78.99,completed,EUR,self_serve
ORD-0041553,CUST-01191,PROD-0249,2025-02-26,47.29,cancelled,GBP,marketplace
ORD-0041554,CUST-04231,PROD-0229,2025-03-10,160.29,completed,USD,partner
ORD-0041555,CUST-03620,PROD-0148,2025-04-12,252.78,completed,USD,marketplace
ORD-0041556,CUST-00232,PROD-0307,2025-12-04,72.8,pending,USD,self_serve
ORD-0041557,CUST-00041,PROD-0028,2025-09-27,437.55,completed,USD,partner
ORD-0041558,CUST-03589,PROD-0482,2025-04-01,347.48,completed,USD,marketplace
ORD-0041559,CUST-00673,PROD-0390,2025-03-30,791.3,completed,USD,sales_led
ORD-0041560,CUST-03080,PROD-0101,2025-01-19,373.06,completed,USD,partner
ORD-0041561,CUST-02238,PROD-0304,2025-01-04,207.99,completed,USD,self_serve
ORD-0041562,CUST-00190,PROD-0471,2025-02-07,518.29,completed,USD,sales_led
ORD-0041563,CUST-03277,PROD-0038,2025-12-16,283.27,completed,USD,partner
ORD-0041564,CUST-00907,PROD-0094,2025-07-11,111.91,completed,EUR,sales_led
ORD-0041565,CUST-01137,PROD-0258,2025-05-16,487.26,completed,USD,marketplace
ORD-0041566,CUST-01500,PROD-0482,2025-01-09,700.54,completed,USD,sales_led
ORD-0041567,CUST-04691,PROD-0037,2025-12-28,88.19,completed,USD,marketplace
ORD-0041568,CUST-01136,PROD-0008,2025-04-10,243.7,completed,USD,sales_led
ORD-0041569,CUST-01300,PROD-0209,2025-06-11,227.42,completed,USD,self_serve
ORD-0041570,CUST-00847,PROD-0355,2025-08-01,90.91,completed,USD,self_serve
ORD-0041571,CUST-04457,PROD-0331,2025-10-16,181.93,completed,USD,self_serve
ORD-0041572,CUST-04269,PROD-0016,2025-02-03,337.86,pending,USD,sales_led
ORD-0041573,CUST-04755,PROD-0220,2025-05-30,321.67,cancelled,USD,marketplace
ORD-0041574,CUST-04625,PROD-0231,2025-06-30,492.58,completed,USD,sales_led
ORD-0041575,CUST-02511,PROD-0247,2025-05-10,61.74,completed,EUR,marketplace
ORD-0041576,CUST-00876,PROD-0004,2025-10-15,914.7,completed,USD,marketplace
ORD-0041577,CUST-02103,PROD-0224,2025-01-24,198.83,cancelled,USD,marketplace
ORD-0041578,CUST-02892,PROD-0022,2025-10-09,330.16,pending,USD,self_serve
ORD-0041579,CUST-03999,PROD-0231,2025-02-15,315.06,completed,USD,partner
ORD-0041580,CUST-02167,PROD-0396,2025-03-15,296.48,completed,USD,self_serve
ORD-0041581,CUST-00197,PROD-0018,2025-01-31,490.6,completed,USD,marketplace
ORD-0041582,CUST-01882,PROD-0461,2025-03-10,415.92,completed,EUR,sales_led
ORD-0041583,CUST-02782,PROD-0289,2025-08-12,470.71,completed,USD,self_serve
ORD-0041584,CUST-04766,PROD-0357,2025-11-09,329.95,completed,USD,marketplace
ORD-0041585,CUST-03022,PROD-0241,2025-11-14,34.52,completed,USD,self_serve
ORD-0041586,CUST-00229,PROD-0421,2025-09-24,645.78,completed,USD,marketplace
ORD-0041587,CUST-02639,PROD-0143,2025-09-03,703.3,completed,USD,partner
ORD-0041588,CUST-04874,PROD-0078,2025-05-21,294.36,pending,USD,sales_led
ORD-0041589,CUST-01978,PROD-0237,2025-02-15,121.49,cancelled,EUR,self_serve
ORD-0041590,CUST-01589,PROD-0300,2025-10-24,241.8,completed,USD,sales_led
ORD-0041591,CUST-00054,PROD-0422,2025-09-28,588.06,completed,USD,marketplace
ORD-0041592,CUST-02848,PROD-0249,2025-01-23,549.07,completed,USD,marketplace
ORD-0041593,CUST-01403,PROD-0046,2025-04-10,87.37,completed,USD,sales_led
ORD-0041594,CUST-04657,PROD-0429,2025-03-11,420.76,completed,USD,sales_led
ORD-0041595,CUST-01269,PROD-0413,2025-09-12,287.45,completed,USD,self_serve
ORD-0041596,CUST-03226,PROD-0278,2025-08-14,44.47,completed,USD,self_serve
ORD-0041597,CUST-03197,PROD-0028,2025-04-19,559.78,pending,GBP,self_serve
ORD-0041598,CUST-03836,PROD-0458,2025-08-06,244.79,completed,USD,partner
ORD-0041599,CUST-01934,PROD-0332,2025-12-19,261.99,pending,USD,self_serve
ORD-0041600,CUST-00485,PROD-0455,2025-08-21,763.14,completed,USD,partner
ORD-0041601,CUST-00863,PROD-0064,2025-07-08,320.02,completed,USD,self_serve
ORD-0041602,CUST-02850,PROD-0172,2025-09-16,162.25,completed,USD,marketplace
ORD-0041603,CUST-01460,PROD-0116,2025-08-07,258.11,completed,USD,marketplace
ORD-0041604,CUST-01554,PROD-0373,2025-05-16,318.72,completed,USD,marketplace
ORD-0041605,CUST-00555,PROD-0158,2025-08-31,313.24,completed,USD,marketplace
ORD-0041606,CUST-02098,PROD-0443,2025-04-04,186.1,completed,USD,marketplace
ORD-0041607,CUST-02848,PROD-0210,2025-05-10,556.32,completed,USD,partner
ORD-0041608,CUST-01188,PROD-0183,2025-08-16,225.18,completed,USD,self_serve
ORD-0041609,CUST-03731,PROD-0308,2025-05-25,221.67,completed,USD,marketplace
ORD-0041610,CUST-03079,PROD-0388,2025-12-19,468.21,completed,USD,partner
ORD-0041611,CUST-01878,PROD-0196,2025-01-31,540.86,completed,EUR,self_serve
ORD-0041612,CUST-02680,PROD-0001,2025-06-07,190.19,completed,USD,marketplace
ORD-0041613,CUST-03991,PROD-0457,2025-07-04,415.77,completed,EUR,partner
ORD-0041614,CUST-00642,PROD-0214,2025-01-24,318.82,completed,USD,sales_led
ORD-0041615,CUST-01565,PROD-0056,2025-05-28,186.38,completed,USD,partner
ORD-0041616,CUST-03647,PROD-0319,2025-10-09,83.93,completed,USD,partner
ORD-0041617,CUST-03603,PROD-0360,2025-10-05,71.73,completed,USD,sales_led
ORD-0041618,CUST-01422,PROD-0183,2025-06-01,64.99,completed,USD,partner
ORD-0041619,CUST-03080,PROD-0080,2025-03-17,48.62,completed,USD,sales_led
ORD-0041620,CUST-02934,PROD-0442,2025-03-18,202.62,completed,GBP,partner
ORD-0041621,CUST-02913,PROD-0432,2025-03-13,245.54,completed,USD,sales_led
ORD-0041622,CUST-04342,PROD-0327,2025-01-31,363.1,completed,USD,sales_led
ORD-0041623,CUST-01190,PROD-0133,2025-08-25,467.08,completed,USD,self_serve
ORD-0041624,CUST-01989,PROD-0269,2025-11-17,285.5,completed,USD,marketplace
ORD-0041625,CUST-02155,PROD-0304,2025-04-13,746.75,completed,USD,marketplace
ORD-0041626,CUST-03199,PROD-0433,2025-12-12,190.4,completed,EUR,self_serve
ORD-0041627,CUST-03488,PROD-0449,2025-12-15,42.62,completed,USD,marketplace
ORD-0041628,CUST-04312,PROD-0375,2025-09-28,277.26,completed,USD,self_serve
ORD-0041629,CUST-00752,PROD-0331,2025-02-28,117.24,completed,USD,self_serve
ORD-0041630,CUST-03112,PROD-0122,2025-04-28,813.4,completed,EUR,marketplace
ORD-0041631,CUST-00851,PROD-0061,2025-05-16,158.7,completed,USD,marketplace
ORD-0041632,CUST-04916,PROD-0401,2025-09-04,188.3,completed,USD,marketplace
ORD-0041633,CUST-00022,PROD-0052,2025-01-30,204.19,completed,USD,partner
ORD-0041634,CUST-00407,PROD-0257,2025-05-09,354.59,completed,USD,sales_led
ORD-0041635,CUST-04485,PROD-0264,2025-12-08,136.01,completed,USD,marketplace
ORD-0041636,CUST-01814,PROD-0103,2025-03-08,379.37,completed,USD,sales_led
ORD-0041637,CUST-01748,PROD-0135,2025-01-02,659.21,completed,USD,self_serve
ORD-0041638,CUST-03513,PROD-0489,2025-10-25,645.79,pending,USD,sales_led
ORD-0041639,CUST-00674,PROD-0372,2025-07-21,147.6,completed,USD,sales_led
ORD-0041640,CUST-02442,PROD-0201,2025-09-30,407.15,completed,GBP,self_serve
ORD-0041641,CUST-01621,PROD-0371,2025-12-13,1102.51,completed,USD,partner
ORD-0041642,CUST-01293,PROD-0018,2025-11-14,390.01,pending,EUR,marketplace
ORD-0041643,CUST-00994,PROD-0091,2025-05-01,540.5,pending,EUR,self_serve
ORD-0041644,CUST-01674,PROD-0461,2025-11-17,418.69,completed,USD,partner
ORD-0041645,CUST-02495,PROD-0399,2025-11-20,249.04,completed,USD,marketplace
ORD-0041646,CUST-03622,PROD-0064,2025-10-10,162.71,completed,USD,self_serve
ORD-0041647,CUST-00973,PROD-0104,2025-01-06,302.76,completed,EUR,self_serve
ORD-0041648,CUST-03933,PROD-0228,2025-09-05,286.19,cancelled,EUR,self_serve
ORD-0041649,CUST-00921,PROD-0197,2025-01-24,124.96,completed,USD,self_serve
ORD-0041650,CUST-03174,PROD-0259,2025-01-18,266.47,pending,EUR,self_serve
ORD-0041651,CUST-01898,PROD-0418,2025-06-05,156.8,completed,EUR,self_serve
ORD-0041652,CUST-04444,PROD-0381,2025-02-22,391.01,completed,USD,marketplace
ORD-0041653,CUST-03460,PROD-0373,2025-06-06,404.11,completed,USD,sales_led
ORD-0041654,CUST-02609,PROD-0040,2025-04-06,436.72,cancelled,USD,marketplace
ORD-0041655,CUST-00318,PROD-0225,2025-04-22,504.6,completed,USD,partner
ORD-0041656,CUST-04119,PROD-0375,2025-01-28,214.47,completed,USD,marketplace
ORD-0041657,CUST-04958,PROD-0351,2025-01-03,474.41,completed,USD,self_serve
ORD-0041658,CUST-00537,PROD-0351,2025-03-17,124.95,cancelled,USD,marketplace
ORD-0041659,CUST-02703,PROD-0399,2025-04-09,262.83,cancelled,USD,marketplace
ORD-0041660,CUST-04929,PROD-0153,2025-03-01,114.93,completed,USD,marketplace
ORD-0041661,CUST-03070,PROD-0411,2025-04-18,165.6,completed,USD,self_serve
ORD-0041662,CUST-04373,PROD-0397,2025-12-28,277.69,cancelled,USD,self_serve
ORD-0041663,CUST-04007,PROD-0108,2025-12-20,36.16,completed,EUR,partner
ORD-0041664,CUST-04468,PROD-0091,2025-10-19,315.67,cancelled,USD,sales_led
ORD-0041665,CUST-01489,PROD-0164,2025-01-01,157.68,completed,GBP,partner
ORD-0041666,CUST-04402,PROD-0484,2025-01-21,231.18,completed,USD,sales_led
ORD-0041667,CUST-00822,PROD-0283,2025-08-24,30.56,completed,USD,marketplace
ORD-0041668,CUST-04212,PROD-0467,2025-01-21,123.48,completed,USD,marketplace
ORD-0041669,CUST-02825,PROD-0191,2025-12-26,330.86,completed,USD,partner
ORD-0041670,CUST-00426,PROD-0331,2025-09-24,486.37,completed,USD,marketplace
ORD-0041671,CUST-03473,PROD-0495,2025-08-03,495.21,pending,USD,self_serve
ORD-0041672,CUST-04552,PROD-0172,2025-03-30,33.71,completed,USD,partner
ORD-0041673,CUST-04389,PROD-0367,2025-03-04,205.18,cancelled,USD,sales_led
ORD-0041674,CUST-00845,PROD-0212,2025-11-27,218.44,completed,GBP,marketplace
ORD-0041675,CUST-04230,PROD-0452,2025-04-18,239.2,completed,USD,sales_led
ORD-0041676,CUST-04340,PROD-0382,2025-12-17,60.4,completed,EUR,self_serve
ORD-0041677,CUST-04834,PROD-0367,2025-07-14,1061.37,completed,EUR,marketplace
ORD-0041678,CUST-02793,PROD-0104,2025-09-17,315.72,cancelled,EUR,marketplace
ORD-0041679,CUST-04553,PROD-0479,2025-11-25,63.7,completed,USD,partner
ORD-0041680,CUST-01415,PROD-0156,2025-04-25,296.02,completed,USD,partner
ORD-0041681,CUST-02592,PROD-0202,2025-11-24,287.83,completed,USD,self_serve
ORD-0041682,CUST-01575,PROD-0221,2025-11-03,153.69,completed,USD,marketplace
ORD-0041683,CUST-01800,PROD-0353,2025-05-15,415.74,completed,USD,partner
ORD-0041684,CUST-01349,PROD-0392,2025-04-23,354.1,completed,USD,sales_led
ORD-0041685,CUST-03282,PROD-0465,2025-11-20,62.56,completed,USD,marketplace
ORD-0041686,CUST-03627,PROD-0073,2025-07-12,404.04,cancelled,USD,self_serve
ORD-0041687,CUST-04078,PROD-0421,2025-09-06,305.99,completed,EUR,self_serve
ORD-0041688,CUST-03679,PROD-0058,2025-01-23,57.19,completed,USD,partner
ORD-0041689,CUST-00642,PROD-0269,2025-04-15,163.81,completed,USD,sales_led
ORD-0041690,CUST-02139,PROD-0452,2025-07-02,92.28,completed,USD,sales_led
ORD-0041691,CUST-03108,PROD-0382,2025-04-15,318.44,pending,USD,marketplace
ORD-0041692,CUST-02137,PROD-0484,2025-04-13,822.02,completed,USD,partner
ORD-0041693,CUST-00845,PROD-0020,2025-07-23,144.37,completed,USD,marketplace
ORD-0041694,CUST-01067,PROD-0268,2025-10-10,463.49,completed,USD,partner
ORD-0041695,CUST-02684,PROD-0037,2025-07-31,193.18,completed,USD,self_serve
ORD-0041696,CUST-01991,PROD-0356,2025-08-13,150.05,completed,USD,sales_led
ORD-0041697,CUST-03526,PROD-0092,2025-04-10,335.95,completed,USD,self_serve
ORD-0041698,CUST-03314,PROD-0097,2025-06-25,851.48,cancelled,USD,partner
ORD-0041699,CUST-01260,PROD-0145,2025-08-11,229.43,completed,USD,sales_led
ORD-0041700,CUST-03127,PROD-0434,2025-08-26,188.64,completed,EUR,self_serve
ORD-0041701,CUST-02896,PROD-0167,2025-03-24,558.56,completed,USD,partner
ORD-0041702,CUST-00650,PROD-0434,2025-04-23,457.04,completed,USD,self_serve
ORD-0041703,CUST-04166,PROD-0300,2025-04-20,204.93,completed,EUR,self_serve
ORD-0041704,CUST-03658,PROD-0077,2025-02-08,85.17,completed,USD,self_serve
ORD-0041705,CUST-04423,PROD-0118,2025-09-04,295.25,completed,USD,sales_led
ORD-0041706,CUST-04949,PROD-0371,2025-05-13,217.95,completed,USD,marketplace
ORD-0041707,CUST-01425,PROD-0423,2025-04-25,115.82,pending,USD,partner
ORD-0041708,CUST-04055,PROD-0105,2025-08-08,240.45,completed,USD,partner
ORD-0041709,CUST-04793,PROD-0244,2025-05-12,202.19,cancelled,USD,partner
ORD-0041710,CUST-00040,PROD-0226,2025-02-25,536.64,completed,EUR,self_serve
ORD-0041711,CUST-03217,PROD-0233,2025-03-07,307.89,completed,USD,partner
ORD-0041712,CUST-04111,PROD-0166,2025-07-03,338.0,completed,USD,sales_led
ORD-0041713,CUST-00616,PROD-0438,2025-05-17,563.17,completed,USD,sales_led
ORD-0041714,CUST-00150,PROD-0436,2025-10-12,126.21,completed,USD,self_serve
ORD-0041715,CUST-01548,PROD-0186,2025-04-09,267.67,completed,USD,self_serve
ORD-0041716,CUST-00672,PROD-0233,2025-12-06,80.65,completed,USD,sales_led
ORD-0041717,CUST-00958,PROD-0450,2025-10-28,265.37,completed,USD,partner
ORD-0041718,CUST-01213,PROD-0411,2025-05-04,121.27,completed,USD,sales_led
ORD-0041719,CUST-01223,PROD-0256,2025-08-19,551.68,completed,USD,marketplace
ORD-0041720,CUST-02461,PROD-0304,2025-07-17,301.04,completed,USD,marketplace
ORD-0041721,CUST-04658,PROD-0417,2025-06-30,504.05,completed,USD,partner
ORD-0041722,CUST-04224,PROD-0244,2025-05-07,383.27,completed,USD,marketplace
ORD-0041723,CUST-00548,PROD-0432,2025-09-21,380.23,completed,EUR,self_serve
ORD-0041724,CUST-04071,PROD-0336,2025-08-09,359.5,completed,GBP,self_serve
ORD-0041725,CUST-03770,PROD-0194,2025-12-03,253.1,completed,EUR,marketplace
ORD-0041726,CUST-01863,PROD-0002,2025-01-26,447.7,completed,USD,marketplace
ORD-0041727,CUST-02054,PROD-0402,2025-03-25,253.88,completed,USD,self_serve
ORD-0041728,CUST-02370,PROD-0271,2025-01-21,527.76,completed,EUR,marketplace
ORD-0041729,CUST-04471,PROD-0293,2025-02-09,263.64,completed,USD,self_serve
ORD-0041730,CUST-00852,PROD-0096,2025-07-29,235.33,completed,USD,self_serve
ORD-0041731,CUST-02507,PROD-0432,2025-08-16,86.7,pending,USD,marketplace
ORD-0041732,CUST-04760,PROD-0392,2025-05-07,68.95,cancelled,USD,marketplace
ORD-0041733,CUST-03348,PROD-0038,2025-02-22,127.54,completed,USD,sales_led
ORD-0041734,CUST-01366,PROD-0434,2025-06-04,615.72,completed,USD,self_serve
ORD-0041735,CUST-04122,PROD-0211,2025-06-01,127.91,completed,USD,marketplace
ORD-0041736,CUST-01025,PROD-0374,2025-06-27,140.42,completed,USD,sales_led
ORD-0041737,CUST-01195,PROD-0484,2025-01-21,371.66,completed,EUR,marketplace
ORD-0041738,CUST-04938,PROD-0470,2025-06-10,335.49,completed,USD,marketplace
ORD-0041739,CUST-03853,PROD-0434,2025-12-30,637.45,completed,USD,self_serve
ORD-0041740,CUST-01059,PROD-0072,2025-02-23,127.31,cancelled,EUR,partner
ORD-0041741,CUST-03901,PROD-0281,2025-08-10,712.8,completed,USD,marketplace
ORD-0041742,CUST-00909,PROD-0109,2025-12-05,536.27,completed,EUR,partner
ORD-0041743,CUST-01515,PROD-0406,2025-06-15,571.6,completed,GBP,marketplace
ORD-0041744,CUST-04915,PROD-0357,2025-03-07,359.05,completed,EUR,self_serve
ORD-0041745,CUST-01822,PROD-0180,2025-08-31,229.21,completed,USD,partner
ORD-0041746,CUST-00383,PROD-0069,2025-05-09,376.63,completed,USD,self_serve
ORD-0041747,CUST-04985,PROD-0446,2025-02-01,327.36,completed,EUR,partner
ORD-0041748,CUST-00166,PROD-0256,2025-06-11,186.86,completed,USD,self_serve
ORD-0041749,CUST-04901,PROD-0354,2025-10-14,356.16,pending,USD,marketplace
ORD-0041750,CUST-02280,PROD-0342,2025-09-13,111.65,completed,EUR,sales_led
ORD-0041751,CUST-01373,PROD-0323,2025-03-27,545.38,completed,USD,self_serve
ORD-0041752,CUST-01484,PROD-0105,2025-02-08,290.62,completed,USD,sales_led
ORD-0041753,CUST-00638,PROD-0081,2025-10-18,47.67,completed,USD,sales_led
ORD-0041754,CUST-04351,PROD-0201,2025-04-01,128.07,pending,USD,partner
ORD-0041755,CUST-04843,PROD-0471,2025-08-29,201.48,completed,USD,marketplace
ORD-0041756,CUST-03675,PROD-0406,2025-11-05,200.46,completed,USD,partner
ORD-0041757,CUST-01116,PROD-0456,2025-11-27,430.82,completed,USD,self_serve
ORD-0041758,CUST-02704,PROD-0182,2025-08-28,243.77,completed,USD,sales_led
ORD-0041759,CUST-03518,PROD-0181,2025-01-11,133.28,completed,USD,self_serve
ORD-0041760,CUST-00051,PROD-0346,2025-01-10,214.63,pending,USD,partner
ORD-0041761,CUST-03164,PROD-0023,2025-11-15,525.15,completed,EUR,marketplace
ORD-0041762,CUST-01328,PROD-0477,2025-09-24,299.23,completed,USD,self_serve
ORD-0041763,CUST-03672,PROD-0407,2025-07-11,175.49,pending,USD,sales_led
ORD-0041764,CUST-04453,PROD-0382,2025-05-12,167.97,completed,USD,self_serve
ORD-0041765,CUST-01770,PROD-0386,2025-05-21,82.82,completed,USD,partner
ORD-0041766,CUST-01242,PROD-0398,2025-10-15,354.43,completed,USD,marketplace
ORD-0041767,CUST-02025,PROD-0266,2025-03-28,151.33,completed,USD,partner
ORD-0041768,CUST-00139,PROD-0158,2025-02-08,226.95,completed,GBP,partner
ORD-0041769,CUST-01279,PROD-0492,2025-06-21,10.35,completed,GBP,partner
ORD-0041770,CUST-01156,PROD-0085,2025-05-20,204.75,completed,USD,marketplace
ORD-0041771,CUST-00126,PROD-0462,2025-10-06,458.86,completed,USD,sales_led
ORD-0041772,CUST-03784,PROD-0371,2025-06-24,233.87,completed,EUR,self_serve
ORD-0041773,CUST-02329,PROD-0412,2025-04-28,204.49,completed,USD,self_serve
ORD-0041774,CUST-04299,PROD-0223,2025-11-25,332.11,completed,USD,marketplace
ORD-0041775,CUST-01451,PROD-0369,2025-08-04,211.28,pending,USD,partner
ORD-0041776,CUST-01427,PROD-0347,2025-12-13,116.42,completed,EUR,self_serve
ORD-0041777,CUST-02157,PROD-0423,2025-08-07,325.18,completed,USD,sales_led
ORD-0041778,CUST-01162,PROD-0153,2025-06-06,207.34,completed,USD,self_serve
ORD-0041779,CUST-03803,PROD-0371,2025-12-18,167.11,completed,USD,partner
ORD-0041780,CUST-04188,PROD-0105,2025-07-14,261.05,completed,EUR,sales_led
ORD-0041781,CUST-03390,PROD-0489,2025-09-05,523.3,completed,GBP,marketplace
ORD-0041782,CUST-00982,PROD-0251,2025-06-02,245.08,completed,USD,marketplace
ORD-0041783,CUST-03884,PROD-0453,2025-04-13,540.44,completed,USD,marketplace
ORD-0041784,CUST-01817,PROD-0058,2025-04-02,692.16,pending,USD,self_serve
ORD-0041785,CUST-04919,PROD-0177,2025-05-24,95.61,completed,USD,self_serve
ORD-0041786,CUST-01904,PROD-0283,2025-05-09,218.38,completed,USD,partner
ORD-0041787,CUST-03005,PROD-0488,2025-09-20,320.37,completed,EUR,marketplace
ORD-0041788,CUST-01981,PROD-0123,2025-11-01,163.93,completed,USD,partner
ORD-0041789,CUST-04393,PROD-0230,2025-08-28,502.1,completed,USD,sales_led
ORD-0041790,CUST-00376,PROD-0075,2025-11-12,412.98,completed,USD,partner
ORD-0041791,CUST-04905,PROD-0392,2025-11-21,283.82,completed,EUR,self_serve
ORD-0041792,CUST-04220,PROD-0241,2025-10-28,213.78,completed,USD,partner
ORD-0041793,CUST-00176,PROD-0116,2025-09-27,30.3,completed,USD,marketplace
ORD-0041794,CUST-01076,PROD-0295,2025-01-01,107.28,completed,USD,marketplace
ORD-0041795,CUST-01649,PROD-0350,2025-06-09,417.37,completed,USD,marketplace
ORD-0041796,CUST-01835,PROD-0398,2025-05-10,130.54,pending,USD,marketplace
ORD-0041797,CUST-02931,PROD-0168,2025-03-10,403.11,completed,USD,partner
ORD-0041798,CUST-03187,PROD-0143,2025-09-05,424.14,completed,EUR,marketplace
ORD-0041799,CUST-00865,PROD-0344,2025-09-24,361.85,completed,USD,self_serve
ORD-0041800,CUST-04019,PROD-0288,2025-12-24,154.24,completed,USD,sales_led
ORD-0041801,CUST-00019,PROD-0107,2025-09-18,448.9,completed,USD,marketplace
ORD-0041802,CUST-02936,PROD-0291,2025-01-13,124.17,completed,GBP,partner
ORD-0041803,CUST-03745,PROD-0300,2025-03-12,277.86,completed,USD,sales_led
ORD-0041804,CUST-01809,PROD-0084,2025-01-13,391.42,completed,USD,self_serve
ORD-0041805,CUST-02071,PROD-0496,2025-03-13,94.93,completed,EUR,marketplace
ORD-0041806,CUST-00027,PROD-0010,2025-02-28,110.91,completed,USD,self_serve
ORD-0041807,CUST-00710,PROD-0328,2025-12-15,297.39,completed,USD,partner
ORD-0041808,CUST-02476,PROD-0304,2025-12-11,157.58,completed,USD,partner
ORD-0041809,CUST-00607,PROD-0159,2025-04-24,791.84,cancelled,USD,partner
ORD-0041810,CUST-02812,PROD-0270,2025-05-31,245.84,pending,GBP,marketplace
ORD-0041811,CUST-04542,PROD-0145,2025-10-30,181.29,completed,EUR,sales_led
ORD-0041812,CUST-01798,PROD-0474,2025-05-07,678.8,completed,USD,marketplace
ORD-0041813,CUST-03538,PROD-0222,2025-05-11,498.95,completed,USD,marketplace
ORD-0041814,CUST-03148,PROD-0300,2025-06-09,93.85,completed,USD,self_serve
ORD-0041815,CUST-03677,PROD-0173,2025-02-12,525.18,completed,USD,marketplace
ORD-0041816,CUST-03940,PROD-0101,2025-02-12,237.52,completed,USD,self_serve
ORD-0041817,CUST-03527,PROD-0080,2025-10-01,54.31,completed,USD,sales_led
ORD-0041818,CUST-00178,PROD-0372,2025-11-05,107.17,completed,USD,sales_led
ORD-0041819,CUST-04022,PROD-0480,2025-02-18,220.8,cancelled,USD,partner
ORD-0041820,CUST-04058,PROD-0011,2025-06-26,123.16,completed,USD,marketplace
ORD-0041821,CUST-01999,PROD-0070,2025-05-22,517.87,completed,USD,self_serve
ORD-0041822,CUST-02953,PROD-0353,2025-06-28,259.77,cancelled,EUR,partner
ORD-0041823,CUST-04112,PROD-0110,2025-08-28,400.82,completed,USD,self_serve
ORD-0041824,CUST-01628,PROD-0407,2025-10-20,287.53,completed,USD,self_serve
ORD-0041825,CUST-00848,PROD-0386,2025-07-14,105.09,completed,USD,marketplace
ORD-0041826,CUST-03470,PROD-0086,2025-03-07,51.76,pending,USD,marketplace
ORD-0041827,CUST-01616,PROD-0045,2025-12-04,93.43,cancelled,USD,partner
ORD-0041828,CUST-03520,PROD-0138,2025-04-08,307.48,completed,USD,partner
ORD-0041829,CUST-02025,PROD-0070,2025-05-04,305.12,completed,USD,partner
ORD-0041830,CUST-03790,PROD-0049,2025-04-19,239.02,completed,USD,marketplace
ORD-0041831,CUST-00883,PROD-0467,2025-12-31,69.86,completed,USD,marketplace
ORD-0041832,CUST-02064,PROD-0099,2025-04-08,542.34,completed,USD,self_serve
ORD-0041833,CUST-02719,PROD-0276,2025-04-19,227.68,completed,USD,sales_led
ORD-0041834,CUST-02883,PROD-0127,2025-05-07,517.2,cancelled,USD,marketplace
ORD-0041835,CUST-04200,PROD-0096,2025-06-15,115.5,completed,USD,partner
ORD-0041836,CUST-02382,PROD-0140,2025-10-05,218.96,completed,EUR,marketplace
ORD-0041837,CUST-04981,PROD-0123,2025-10-15,602.39,completed,EUR,marketplace
ORD-0041838,CUST-01820,PROD-0229,2025-11-04,191.3,completed,USD,marketplace
ORD-0041839,CUST-04152,PROD-0306,2025-03-29,110.47,completed,USD,marketplace
